Filename,Object_name,RA,Dec,GAIA_ID,GAIA_Gmag,Type,Subtype,Method,Chi2,z,z_std,AB,AB_std,compoM_AB,compoM_AB_std,best_compoM_extinct_params,best_compoM_Chi2,LOF_val,SDSS-u,err_SDSS-u,SDSS-g,err_SDSS-g,SDSS-r,err_SDSS-r,SDSS-i,err_SDSS-i,SDSS-z,err_SDSS-z,SDSS_phot_method,UKIDSS_Y,err_UKIDSS_Y,UKIDSS_J,err_UKIDSS_J,UKIDSS_H,err_UKIDSS_H,UKIDSS_K,err_UKIDSS_K,UKIDSS_phot_method,WISE_W1,err_WISE_W1,WISE_W2,err_WISE_W2,WISE_W3,err_WISE_W3,WISE_W4,err_WISE_W4,WISE_phot_method
spec-6001-56072-0427.fits,spec-6001-56072-0427,206.2305690107604,23.0055263457542,1.4435569293022817e+18,18.753582000732422,BAL_QSO,QSO,xPCA,74610.72123735958,2.718610108140968,0.00024500695678253686,,,0.5897718818663632,0.00210127150789291,LMC,112138.62784506299,-2.3814198094903927,20.307,0.048,19.188,0.01,18.682,0.009,18.461,0.01,18.42,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.398,0.024,17.025,0.038,16.933,0.057,Surveyphotometry.dat crossmatch,15.873,0.045,14.843,0.057,11.093,0.116,9.021,0.415,Surveyphotometry.dat crossmatch
spec-2121-54180-0288.fits,SDSS J135807.79+311843.4,209.53248924121024,31.31206681797719,1.4540991799321334e+18,18.17580795288086,QSO,QSO,xPCA,4364.6432102664985,1.976504904624897,0.0003482981451426253,,,0.22621966795754905,0.0023966821339228422,SMC,5199.29153624701,-1.1060658604624598,18.765,0.018,18.598,0.008,18.392,0.008,18.141,0.009,17.97,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.114,0.019,16.674,0.034,16.156,0.032,Surveyphotometry.dat crossmatch,15.097,0.031,13.952,0.034,10.759,0.075,8.491,0.279,Surveyphotometry.dat crossmatch
spec-2245-54208-0562.fits,SDSS J133610.98+271052.4,204.0457754134619,27.181209766757195,1.4487000624435139e+18,18.340316772460938,QSO,QSO-MIDZ,xPCA,8869.721996881985,1.751480909742516,0.0007075389464340903,,,3.723854991727338e-14,2.5217043606499365e-05,SMC,15431.634156903521,-1.1851543810473328,18.624,0.017,18.328,0.007,18.262,0.007,18.013,0.008,18.023,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.35,0.033,16.915,0.037,16.288,0.047,Surveyphotometry.dat crossmatch,14.99,0.032,13.492,0.031,10.423,0.074,7.945,0.179,Surveyphotometry.dat crossmatch
spec-2246-53767-0307.fits,spec-2246-53767-0307,204.25868920902167,25.98802038291353,1.4454711790459197e+18,18.394149780273438,QSO,QSO,xPCA,12138.025273762101,1.8811271524353808,0.0004409812594815379,,,5.440894655932456e-10,4.4282872770944255e-05,MW,24708.085918613862,-1.1676538532614922,18.35,0.015,18.196,0.007,18.125,0.007,18.037,0.008,18.024,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.378,0.025,17.127,0.04,99.999,99.999,Surveyphotometry.dat crossmatch,15.376,0.041,13.874,0.036,10.639,0.075,8.6,0.327,Surveyphotometry.dat crossmatch
spec-1994-53845-0503.fits,SDSS J125602.43+322637.6,194.01016122539383,32.44379560006111,1.465907148835758e+18,18.97341537475586,QSO,QSO,xPCA,4067.2758388481648,1.5191644068847816,0.0002690689220275688,,,1.894253894366149e-10,0.00046851837583748984,MW,5891.941110017015,-1.3798340403134708,19.293,0.028,19.146,0.01,19.069,0.012,18.846,0.013,19.113,0.04,Surveyphotometry.dat crossmatch,99.999,99.999,18.36,0.054,17.574,0.058,17.142,0.07,Surveyphotometry.dat crossmatch,15.798,0.046,14.409,0.045,11.777,0.215,99.999,99.999,Surveyphotometry.dat crossmatch
spec-1994-53845-0042.fits,SDSS J125833.98+310727.6,194.64159426895884,31.124346623139417,1.4655244157104998e+18,17.987010955810547,QSO,QSO,xPCA,4174.583747427932,1.8538176250013576,0.00040111783521853955,,,3.3317214370959074e-09,0.00011829519096161453,MW,5523.815978090777,-0.9713826186127063,18.223,0.014,18.168,0.007,18.157,0.007,17.919,0.008,17.859,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,17.191,0.021,16.854,0.04,16.365,0.036,Surveyphotometry.dat crossmatch,15.136,0.034,13.877,0.035,10.353,0.075,8.083,0.206,Surveyphotometry.dat crossmatch
spec-2649-54212-0031.fits,spec-2649-54212-0031,194.95346750254149,22.198252643389253,3.944423236512052e+18,18.895471572875977,BAL_QSO,QSO,xPCA,6098.643461523815,1.7626542528231233,0.0006240458489737271,,,0.16827229955317247,0.004051361404156184,SMC,7658.368934950031,-1.7115091672476326,19.608,0.033,19.33,0.011,19.256,0.013,18.988,0.015,19.011,0.04,Surveyphotometry.dat crossmatch,99.999,99.999,18.01,0.034,17.511,0.044,16.905,0.048,Surveyphotometry.dat crossmatch,15.733,0.048,14.355,0.053,10.875,0.121,8.852,0.471,Surveyphotometry.dat crossmatch
spec-2661-54505-0550.fits,SDSS J125409.18+255524.7,193.53822823300447,25.9235281490594,3.9584374742799913e+18,18.439937591552734,QSO,QSO,xPCA,7389.941280194404,0.19583152972670903,1.8821371911612504e-05,,,0.6242710920867225,0.00325322447660481,SMC,15418.383266129405,-1.6837221324440996,18.274,0.016,18.047,0.006,17.649,0.006,17.244,0.006,17.205,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,16.082,0.008,15.356,0.007,99.999,99.999,Surveyphotometry.dat crossmatch,13.281,0.024,12.252,0.024,8.98,0.03,6.15,0.05,Surveyphotometry.dat crossmatch
spec-2649-54212-0142.fits,SDSS J125619.33+221929.5,194.08053952855616,22.3248625390211,3.9564209656593833e+18,18.758501052856445,BAL_QSO,QSO,xPCA,8198.259802732216,1.684272092585806,0.0003083755445331993,,,0.005549212453466461,0.002610317663286948,SMC,10488.082928650852,-1.0291205476651895,19.192,0.026,18.881,0.009,18.871,0.01,18.672,0.011,18.607,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,17.691,0.033,17.094,0.033,16.743,0.046,Surveyphotometry.dat crossmatch,15.162,0.034,13.835,0.037,11.056,0.12,8.79,0.362,Surveyphotometry.dat crossmatch
spec-3303-54950-0363.fits,spec-3303-54950-0363,199.581300716742,25.806491007331644,1.4474825981294838e+18,17.740205764770508,QSO,QSO-MIDZ,xPCA,11332.935684490245,1.451602186443191,0.00016608349063556343,,,0.2267804133615257,0.0021208608753962993,LMC,20020.682660126888,-1.0262103680263508,18.457,0.015,18.254,0.007,18.019,0.007,17.868,0.008,18.002,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.165,0.018,99.999,99.999,16.19,0.027,Surveyphotometry.dat crossmatch,14.726,0.03,13.184,0.029,9.87,0.047,7.44,0.118,Surveyphotometry.dat crossmatch
spec-2093-53818-0614.fits,SDSS J131743.24+334629.8,199.4302209891254,33.774953681499575,1.4728016708578255e+18,18.392715454101562,QSO,QSO,xPCA,4975.156252408374,0.3027167583150925,2.6236793924890708e-05,,,0.05274284906124775,0.0038203499250463596,LMC,6558.444053822443,-1.2876681452471148,18.389,0.016,18.297,0.007,17.962,0.007,17.929,0.008,17.453,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,16.603,0.017,15.874,0.013,14.953,0.01,Surveyphotometry.dat crossmatch,13.622,0.025,12.636,0.024,9.511,0.03,6.759,0.057,Surveyphotometry.dat crossmatch
spec-5996-56096-0608.fits,SDSS J132015.62+254019.8,200.06511172734767,25.672156319437285,1.4475560592498386e+18,17.84324073791504,QSO,QSO,xPCA,9527.38776321106,1.900387956915979,0.00025617963573738297,,,2.0529885869655443e-10,2.0464242652241087e-05,LMC,12816.976560214025,-0.9914585510671666,17.754,0.011,17.758,0.006,17.778,0.006,17.593,0.007,17.516,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,16.869,0.015,99.999,99.999,15.893,0.02,Surveyphotometry.dat crossmatch,14.789,0.032,13.528,0.03,10.386,0.073,8.127,0.206,Surveyphotometry.dat crossmatch
spec-1994-53845-0569.fits,SDSS J125858.02+320629.9,194.7417898460372,32.10831534005701,1.4658279109831265e+18,18.98513412475586,QSO,QSO,xPCA,4046.1010450111467,1.4632931160542508,0.00038408764025422585,,,3.3818826835089674e-10,7.019955202608317e-05,MW,5650.726121591099,-1.0564039709353052,18.849,0.02,18.734,0.008,18.589,0.009,18.456,0.01,18.447,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.802,0.037,17.122,0.046,16.61,0.044,Surveyphotometry.dat crossmatch,15.207,0.036,13.667,0.033,10.48,0.08,7.853,0.189,Surveyphotometry.dat crossmatch
spec-2104-53852-0228.fits,SDSS J131542.63+310129.0,198.92768533178617,31.024723157091792,1.463408817899913e+18,18.4178466796875,QSO,QSO-MIDZ,xPCA,3577.0692766482,1.136904160342565,0.00040067680008427426,,,0.099047877372584,0.003930658654203174,SMC,3893.0174902769318,-1.0770366895299475,19.348,0.029,19.088,0.01,18.747,0.01,18.785,0.015,18.761,0.05,Surveyphotometry.dat crossmatch,99.999,99.999,17.969,0.032,17.433,0.044,16.52,0.039,Surveyphotometry.dat crossmatch,14.995,0.033,13.621,0.03,10.503,0.056,7.992,0.182,Surveyphotometry.dat crossmatch
sdssJ134447+251607_combined.dat,sdssJ134447+251607_combined,206.1962252072668,25.26866831246505,1.4444789728803333e+18,18.866811752319336,QSO,QSO-MIDZ,xPCA,74.80127810738031,0.8797928786556182,0.0001268909791004239,,,1.4864925029821688e-09,0.000937629926059149,LMC,677.2674472304818,-1.2913774297401346,19.23,0.025,19.101,0.01,19.083,0.011,19.159,0.018,19.07,0.04,Surveyphotometry.dat crossmatch,99.999,99.999,17.643,0.035,17.627,0.069,16.698,0.055,Surveyphotometry.dat crossmatch,15.21,0.032,14.003,0.034,11.132,0.097,8.089,0.175,Surveyphotometry.dat crossmatch
spec-2654-54231-0524.fits,SDSS J134235.72+222253.1,205.6488663475949,22.381421709370983,1.4434391741820964e+18,18.57003402709961,QSO,QSO,xPCA,6515.238599104245,1.8364147021494834,0.00030941782963604707,,,2.8760357539524967e-11,0.0001443302918364087,SMC,6722.1992385093345,-1.123097295049667,18.936,0.021,18.877,0.008,18.857,0.01,18.545,0.01,18.418,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.733,0.038,17.323,0.036,16.621,0.037,Surveyphotometry.dat crossmatch,15.489,0.037,14.387,0.046,11.355,0.141,9.066,0.493,Surveyphotometry.dat crossmatch
spec-2093-53818-0082.fits,SDSS J131520.94+315921.7,198.83728163516628,31.9893965973884,1.466529438058199e+18,17.483440399169922,QSO,QSO-MIDZ,xPCA,3485.6764783241097,0.8372573776637473,0.00015636129370261823,,,1.3115413364183336e-09,2.841329139729925e-05,LMC,22360.333611005455,-1.0472415559110204,17.965,0.013,17.693,0.005,17.652,0.006,17.733,0.007,17.644,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,16.377,0.009,16.239,0.014,15.484,0.014,Surveyphotometry.dat crossmatch,13.758,0.025,12.669,0.024,9.861,0.04,7.458,0.103,Surveyphotometry.dat crossmatch
spec-2002-53471-0596.fits,spec-2002-53471-0596,201.2766554956952,29.61752992811713,1.4620972379666168e+18,18.747814178466797,QSO,QSO-MIDZ,xPCA,3814.496894358615,1.2213711924726014,0.001058053237238041,,,1.8590566830097369e-10,0.00015478038713196565,LMC,4260.2938454064915,-1.3246747632982396,19.242,0.027,19.055,0.01,18.77,0.01,18.707,0.013,18.758,0.04,Surveyphotometry.dat crossmatch,99.999,99.999,17.869,0.036,17.253,0.044,16.48,0.037,Surveyphotometry.dat crossmatch,14.811,0.031,13.61,0.03,11.05,0.108,8.59,0.329,Surveyphotometry.dat crossmatch
spec-10252-58485-0382.fits,SDSS J125757.23+322929.2,194.4884660430872,32.491479536200124,1.467353006626702e+18,18.14527130126953,QSO,QSO-MIDZ,xPCA,4399.3754660544655,0.8054688504824541,0.0002848686542319741,,,0.6118569963087056,0.0012519159604406638,SMC,49561.22750761153,-0.9929646083137521,19.46,0.03,18.937,0.009,18.789,0.01,18.677,0.011,18.388,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,16.315,0.011,15.51,0.012,14.648,0.009,Surveyphotometry.dat crossmatch,12.187,0.023,11.134,0.02,8.405,0.021,6.139,0.049,Surveyphotometry.dat crossmatch
spec-2651-54507-0375.fits,spec-2651-54507-0375,197.9043894422736,22.915503094364333,3.9439913346003246e+18,18.725605010986328,GALAXY,GALAXY,xPCA,7510.245851109065,0.00871853273492107,7.290709053977552e-06,,,2.0999861480439272,0.0013136622234535267,SMC,75059.85529521477,-1.0895800126589483,16.03,0.008,14.394,0.002,13.699,0.002,13.165,0.002,12.721,0.0,Surveyphotometry.dat crossmatch,99.999,99.999,13.432,0.002,12.731,0.002,12.461,0.002,Surveyphotometry.dat crossmatch,10.354,0.021,10.366,0.021,7.411,0.016,5.174,0.033,Surveyphotometry.dat crossmatch
spec-2245-54208-0297.fits,SDSS J132903.20+253110.2,202.2633708425712,25.519496657876694,1.4480317998919997e+18,17.619487762451172,QSO,QSO-MIDZ,xPCA,4519.415969060952,0.9874215744939467,0.00024336378664794247,,,4.229784599830977e-11,1.6978659927774413e-05,LMC,13990.649896152006,-1.0715905080778778,18.15,0.013,18.018,0.006,17.855,0.006,17.992,0.008,18.048,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,16.713,0.016,16.659,0.037,15.764,0.025,Surveyphotometry.dat crossmatch,14.343,0.029,13.153,0.029,10.382,0.067,7.953,0.219,Surveyphotometry.dat crossmatch
spec-1993-53762-0044.fits,spec-1993-53762-0044,203.9118374555281,33.66868795284968,1.4692662942989187e+18,18.600269317626953,GALAXY,QSO-GAL,xPCA,5076.634103451464,0.0261156745822273,1.0667415276972252e-05,,,2.2967429665875225,0.0037195125509037474,MW,570035.2613696842,-1.0301369129349045,17.513,0.017,15.886,0.003,15.177,0.003,14.823,0.003,14.579,0.0,Surveyphotometry.dat crossmatch,99.999,99.999,14.74,0.004,14.085,0.003,13.76,0.004,Surveyphotometry.dat crossmatch,12.893,0.035,12.927,0.039,11.918,0.284,99.999,99.999,Surveyphotometry.dat crossmatch
spec-5996-56096-0124.fits,SDSS J132540.14+235406.1,201.4172661516428,23.901703566093047,1.4462615518114388e+18,18.52889633178711,QSO,QSO,xPCA,4650.188623371701,2.0937635217099473,0.0003322994042009934,,,0.18853837875877943,0.0018898545354609497,SMC,7385.252547897799,-1.0433471155865086,18.851,0.019,18.75,0.008,18.642,0.009,18.572,0.011,18.33,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,17.767,0.031,17.265,0.039,16.665,0.042,Surveyphotometry.dat crossmatch,15.773,0.046,14.549,0.053,11.279,0.149,99.999,99.999,Surveyphotometry.dat crossmatch
spec-2024-53503-0162.fits,spec-2024-53503-0162,206.504005444146,31.43020834696884,1.4565431924179052e+18,18.8261775970459,GALAXY,GALAXY-PASS,xPCA,4261.894907862225,0.06158838911031109,1.3286205503756313e-05,,,2.5777656030564753,0.008175359591308773,SMC,90475.47508061104,-1.1511931733302498,18.054,0.018,16.478,0.004,15.744,0.003,15.383,0.003,15.12,0.0,Surveyphotometry.dat crossmatch,99.999,99.999,14.914,0.003,14.285,0.004,13.896,0.005,Surveyphotometry.dat crossmatch,13.01,0.023,12.946,0.026,11.943,0.302,99.999,99.999,Surveyphotometry.dat crossmatch
spec-2104-53852-0587.fits,spec-2104-53852-0587,200.3282093721642,31.38803478885747,1.463329893581369e+18,17.976802825927734,GALAXY,GALAXY-PASS,xPCA,8664.772727776688,0.023347331624376095,7.0552140186048345e-06,,,2.5765479765189254,0.0021171335546994463,MW,1060664.0308099757,-0.983841119194038,16.169,0.007,14.426,0.002,13.717,0.002,13.385,0.002,13.132,0.0,Surveyphotometry.dat crossmatch,99.999,99.999,13.454,0.002,12.824,0.002,12.482,0.002,Surveyphotometry.dat crossmatch,11.179,0.024,11.236,0.022,10.268,0.074,9.019,0.538,Surveyphotometry.dat crossmatch
spec-2094-53851-0348.fits,SDSS J133733.44+302452.0,204.38937661204773,30.414435775757504,1.4560602662947154e+18,18.38040542602539,QSO,QSO-MIDZ,xPCA,8825.42861848419,0.3920345035119712,5.483002045412592e-05,,,0.06935951339777902,0.003812882676148585,LMC,11407.66954870215,-1.3950017191487676,18.033,0.013,17.941,0.006,17.866,0.006,17.794,0.007,17.51,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,16.533,0.015,15.686,0.012,14.646,0.008,Surveyphotometry.dat crossmatch,13.237,0.024,12.234,0.023,9.41,0.032,7.152,0.102,Surveyphotometry.dat crossmatch
spec-6485-56342-0162.fits,SDSS J125344.93+305820.4,193.43725289848567,30.97235102106728,1.4656534665916892e+18,18.957515716552734,QSO,QSO,xPCA,31921.020805565407,2.0491493020158003,0.00020173399186046093,,,0.09807192991399254,0.001396006419980625,SMC,39241.569912978266,-1.5262937372974243,19.051,0.023,18.703,0.009,18.592,0.009,18.437,0.011,18.255,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,17.868,0.038,17.317,0.07,16.95,0.064,Surveyphotometry.dat crossmatch,15.658,0.042,14.272,0.044,10.989,0.102,8.172,0.229,Surveyphotometry.dat crossmatch
spec-2241-54156-0615.fits,SDSS J130313.02+281107.7,195.80426433570983,28.185487674716114,1.4607830466942228e+18,16.654735565185547,QSO,QSO-MIDZ,xPCA,4437.456592733245,1.3126504742086555,0.00025888889624967786,,,1.4225363806829802e-10,8.762055947255531e-06,SMC,12802.660830216144,-1.0536427598839055,16.914,0.008,16.804,0.004,16.662,0.005,16.647,0.005,16.689,0.0,Surveyphotometry.dat crossmatch,99.999,99.999,15.927,0.008,15.229,0.008,14.794,0.009,Surveyphotometry.dat crossmatch,13.268,0.024,11.895,0.022,9.131,0.029,7.27,0.098,Surveyphotometry.dat crossmatch
spec-10258-58492-0028.fits,SDSS J134433.33+324418.5,206.1389113293862,32.73850250923123,1.4583762114441047e+18,18.913055419921875,QSO,QSO-MIDZ,xPCA,3629.5054198050175,0.8695195025169749,0.00019547092930113027,,,1.5413690289400872e-11,4.994988890772586e-05,MW,4992.030149524128,-1.1272961324074013,19.33,0.025,19.181,0.01,19.113,0.011,19.219,0.015,19.158,0.04,Surveyphotometry.dat crossmatch,99.999,99.999,17.785,0.041,17.48,0.045,16.615,0.043,Surveyphotometry.dat crossmatch,15.002,0.031,13.805,0.035,11.192,0.13,99.999,99.999,Surveyphotometry.dat crossmatch
spec-1993-53762-0004.fits,spec-1993-53762-0004,204.1358600885366,33.87596747095849,1.4692764991412475e+18,18.504030227661133,GALAXY,GALAXY-PASS,xPCA,7536.631613489132,0.04064913164593246,1.36926999159456e-05,,,4.504233676796255,0.006380130195052125,LMC,109908.59581939876,-1.0715777713013674,17.587,0.016,15.71,0.003,14.807,0.002,14.246,0.002,13.998,0.0,Surveyphotometry.dat crossmatch,99.999,99.999,13.986,0.002,13.296,0.002,12.901,0.002,Surveyphotometry.dat crossmatch,11.788,0.023,11.767,0.022,9.896,0.043,7.969,0.212,Surveyphotometry.dat crossmatch
spec-2666-54230-0477.fits,spec-2666-54230-0477,205.57824095854716,24.10066156992103,1.4438922803482885e+18,18.350704193115234,QSO,QSO,xPCA,6473.423499781104,1.8917789087323746,0.00013490533773274113,,,0.039160175563421315,0.00516667941380454,MW,10135.49480619532,-1.4120639920904583,18.438,0.016,18.514,0.007,18.555,0.009,18.297,0.009,18.195,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.525,0.026,17.093,0.035,16.407,0.033,Surveyphotometry.dat crossmatch,15.656,0.041,14.6,0.05,11.056,0.1,8.569,0.276,Surveyphotometry.dat crossmatch
spec-2110-53467-0188.fits,SDSS J132827.98+305614.9,202.11658676178945,30.937461505212667,1.468277966487653e+18,18.44921112060547,QSO,QSO,xPCA,4952.237226412962,1.8668898150177864,0.00029866404896032475,,,0.007057339288345762,0.002433722323610245,SMC,5157.635726742211,-1.1044535287320614,18.686,0.019,18.633,0.008,18.565,0.009,18.328,0.01,18.205,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,17.489,0.021,17.208,0.04,16.49,0.039,Surveyphotometry.dat crossmatch,15.404,0.036,14.14,0.037,10.996,0.115,9.214,0.52,Surveyphotometry.dat crossmatch
spec-5988-56072-0997.fits,spec-5988-56072-0997,193.63864070923267,22.184347170464207,3.954931028619469e+18,17.483516693115234,GALAXY,GALAXY-PASS,xPCA,2921.0538042333733,0.5087509246711139,0.0002723708099574199,,,0.6830169083252764,0.0015276367958993453,SMC,72214.29836129458,-0.9911786092561566,18.064,0.013,17.63,0.005,17.277,0.006,16.967,0.006,16.731,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,15.719,0.006,15.059,0.006,14.221,0.006,Surveyphotometry.dat crossmatch,13.067,0.024,12.282,0.024,10.114,0.056,8.083,0.191,Surveyphotometry.dat crossmatch
spec-2243-53794-0437.fits,SDSS J131253.83+272830.0,198.22432425092785,27.475010956782302,1.460156870525371e+18,18.62665367126465,QSO,QSO,xPCA,4255.790483523498,1.4845744136430796,0.00032176799631183505,,,0.19504057723862447,0.0029849331171371146,SMC,4551.598762937816,-1.1319828530667342,19.169,0.021,18.864,0.009,18.612,0.009,18.386,0.01,18.294,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,9.999,17.106,0.031,16.608,0.038,Surveyphotometry.dat crossmatch,15.346,0.039,14.036,0.041,11.087,0.161,8.565,0.473,Surveyphotometry.dat crossmatch
spec-2245-54208-0165.fits,SDSS J133338.61+254952.5,203.41090836490147,25.83125301731737,1.4481010390605783e+18,16.95720863342285,QSO,QSO-MIDZ,xPCA,12709.693741615238,0.3873626550325724,2.978993373918549e-05,,,2.9605620282787196e-10,1.0528310325756023e-05,MW,42151.48336290735,-1.4580059818454516,17.117,0.008,17.104,0.005,17.187,0.005,17.233,0.006,16.672,0.0,Surveyphotometry.dat crossmatch,99.999,99.999,16.074,0.008,15.08,0.006,13.832,0.004,Surveyphotometry.dat crossmatch,12.149,0.022,11.029,0.02,8.179,0.021,5.554,0.035,Surveyphotometry.dat crossmatch
spec-2660-54504-0183.fits,SDSS J124055.15+250058.4,190.22980632971093,25.016245130812933,3.9596850420203935e+18,18.362035751342773,QSO,QSO-MIDZ,xPCA,5622.627030910424,0.5866093160820793,0.00011834016176698496,,,7.962570625639001e-10,6.292552232933928e-05,MW,13674.702851899854,-1.5064665711044338,19.101,0.027,18.738,0.008,18.944,0.01,18.841,0.012,18.894,0.04,Surveyphotometry.dat crossmatch,99.999,99.999,17.898,0.039,17.247,0.03,16.429,0.032,Surveyphotometry.dat crossmatch,14.929,0.034,13.754,0.036,10.903,0.107,8.196,0.273,Surveyphotometry.dat crossmatch
spec-6492-56362-0204.fits,SDSS J133004.45+303328.1,202.51856288036583,30.55781815919235,1.4682066013107994e+18,18.401330947875977,QSO,QSO,xPCA,9621.070684715938,2.0692339962645296,0.00022889770639859791,,,0.030864265004514745,0.0013811829930263416,SMC,17640.036895750924,-0.993861748074655,18.763,0.02,18.646,0.008,18.353,0.008,18.155,0.009,18.041,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.442,0.021,16.905,0.023,16.261,0.03,Surveyphotometry.dat crossmatch,15.187,0.034,14.052,0.038,10.45,0.062,8.01,0.196,Surveyphotometry.dat crossmatch
spec-2237-53828-0454.fits,SDSS J124034.18+303746.5,190.1424747788649,30.629593762031615,4.0114839925819167e+18,18.863651275634766,QSO,QSO,xPCA,6007.019834140951,1.6446433620175154,0.0001710532806519939,,,0.15233555275191488,0.005090757913770769,MW,13166.720569891711,-1.1980480027689697,18.819,0.018,18.731,0.008,18.668,0.009,18.431,0.01,18.53,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,17.548,0.029,16.791,0.036,16.637,0.047,Surveyphotometry.dat crossmatch,15.39,0.037,14.283,0.045,11.18,0.138,8.201,0.213,Surveyphotometry.dat crossmatch
spec-2119-53792-0090.fits,SDSS J135927.53+242654.2,209.8647253231724,24.448409477019126,1.2578463874172083e+18,18.738380432128906,QSO,QSO-MIDZ,xPCA,3852.148644829428,1.3556458566084904,0.00038972401955764975,,,0.2554618184519828,0.003727752004275664,SMC,4721.732031067866,-1.046185657175954,18.668,0.02,18.785,0.009,18.386,0.008,18.315,0.009,18.302,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.558,0.025,16.648,0.02,16.399,0.034,Surveyphotometry.dat crossmatch,15.573,0.042,14.475,0.046,11.52,0.15,8.617,0.329,Surveyphotometry.dat crossmatch
spec-6494-56363-0440.fits,SDSS J135056.35+300212.5,207.7347964310103,30.036841588962904,1.4554224078161838e+18,18.544126510620117,QSO,QSO,xPCA,11032.197564623068,2.1561848102127787,0.00021119786226255396,,,0.09044370653897138,0.001591077298973266,SMC,17281.840443018522,-1.166389750005971,19.195,0.025,18.977,0.009,18.699,0.01,18.495,0.011,18.252,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,17.393,0.035,16.777,0.032,16.024,0.024,Surveyphotometry.dat crossmatch,15.248,0.035,14.164,0.04,10.939,0.105,8.487,0.285,Surveyphotometry.dat crossmatch
spec-2246-53767-0417.fits,SDSS J134208.36+270930.5,205.5349028952052,27.158504702082155,1.4516549698788618e+18,17.801279067993164,QSO,QSO,xPCA,8111.55916627544,1.189914274333016,0.00016423198124815888,,,0.32146868949105367,0.0027910752702388075,SMC,19570.847519165953,-1.2427246683064472,18.2,0.015,18.03,0.006,17.685,0.006,17.687,0.007,17.885,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.354,0.027,16.732,0.028,15.971,0.023,Surveyphotometry.dat crossmatch,14.146,0.028,12.954,0.026,10.055,0.054,7.804,0.14,Surveyphotometry.dat crossmatch
spec-2652-54508-0371.fits,SDSS J132119.98+223343.7,200.33325776393255,22.562137433403983,1.4426989666341494e+18,18.742719650268555,QSO,QSO,xPCA,4526.871373275173,1.595176705978958,0.0003399316447124057,,,3.407437965141126e-09,0.00015550713177661104,LMC,5340.793491827687,-1.1936055220232595,19.391,0.024,19.111,0.01,19.028,0.011,18.796,0.013,18.957,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,17.564,0.033,17.083,0.028,16.716,0.043,Surveyphotometry.dat crossmatch,15.375,0.038,14.205,0.043,11.072,0.127,8.619,0.374,Surveyphotometry.dat crossmatch
spec-2649-54212-0337.fits,SDSS J125020.53+225746.1,192.58553224879853,22.962822653270425,3.9552712200936253e+18,18.575401306152344,QSO,QSO,xPCA,4337.37749692842,1.519280421364296,0.0002498830224835673,,,0.004882903861097762,0.002398212878483969,SMC,4924.005266002592,-1.0885583769567218,19.041,0.02,18.852,0.009,18.736,0.009,18.556,0.011,18.537,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.441,0.028,16.837,0.026,16.431,0.037,Surveyphotometry.dat crossmatch,15.202,0.036,13.841,0.037,10.758,0.09,8.645,0.346,Surveyphotometry.dat crossmatch
spec-2110-53467-0314.fits,SDSS J132500.34+310055.0,201.2514606174903,31.015255868395784,1.4625197210138004e+18,18.599422454833984,QSO,QSO,xPCA,4336.513778454954,1.277036540694494,0.00023984412010611794,,,0.03052289524566346,0.004077108924260504,SMC,5755.232512590716,-1.2307931235592169,18.893,0.021,18.907,0.009,18.639,0.009,18.598,0.011,18.688,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,18.135,0.039,17.153,0.037,16.978,0.061,Surveyphotometry.dat crossmatch,15.661,0.039,14.358,0.04,11.092,0.124,99.999,99.999,Surveyphotometry.dat crossmatch
