angDist,source_id,ra,dec,l,b,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ref_epoch,AllWISE,RAJ2000,DEJ2000,eeMaj,eeMin,eePA,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,ccf,ex,var,qph,pmRA,e_pmRA,pmDE,e_pmDE,d2M
0.081289,3962476152287281664,190.0489646890551,27.599240583240032,201.60222042835522,87.45997955946304,0.09827692325736358,0.24499547,0.029290192820945315,0.2353204,0.13909292607425477,0.23283976,18.712246,616.6636415467855,1.756248,19.003225,18.222427,0.78079796,2016.0,J124011.75+273557.1,190.0489751,+27.5992200,0.0802,0.0745,7.5,15.334,13.904,10.605,8.836,,,,0.040,0.037,0.089,0.442,,,,1892127201351050517,0000,0,000n,AAAC,-73,246,369,268,
0.341760,3962635336659952384,191.31753552518774,27.831309403632908,185.3771324116089,88.46195738879938,0.13685856441235092,0.21299517,0.18906111101858608,0.26615563,-0.18257851259720903,0.2754244,18.840492,547.9613078758108,1.5840664,19.017399,18.470764,0.5466347,2016.0,J124516.20+274952.3,191.3175277,+27.8312147,0.1253,0.1134,17.2,15.904,14.802,11.363,8.683,,,,0.050,0.065,0.187,,,,,1909127201351056643,0000,0,01nn,AABU,-309,405,999,443,
0.035150,3962661797953737984,191.52801692965318,28.014561889813827,175.72057809068895,88.52403021626594,0.1803054620592977,0.22636437,0.02131884595700466,0.17791472,-0.06415287400852442,0.19487616,18.581806,695.3832663057121,4.599595,18.623392,18.260948,0.36244392,2016.0,J124606.72+280052.4,191.5280119,+28.0145706,0.0697,0.0663,4.9,14.973,13.857,10.925,8.561,,,,0.033,0.036,0.108,0.355,,,,1909127201351054028,0000,0,110n,AAAB,244,202,222,218,
0.047574,3962679660722395904,190.83290235964077,27.742178656022073,193.6207658155985,88.09949101903419,0.1426872161268329,0.16732232,-0.08621192844660003,0.15892026,-0.043751979114547666,0.18433383,18.498423,750.8923464824186,3.2509716,18.535973,18.102604,0.43336868,2016.0,J124319.89+274431.7,190.8328973,+27.7421662,0.0547,0.0544,160.8,14.412,13.262,10.258,7.704,,,,0.029,0.029,0.070,0.208,,,,1909127201351059237,0000,0,001n,AAAB,28,188,135,178,
0.154143,3962714089179959936,191.29556396375006,28.162071336231612,175.83942203080346,88.27143588283349,-0.1313656400471822,0.16018136,0.07733641053167638,0.13967165,-0.002421279583344052,0.15500858,18.112965,1070.929075707206,2.2507896,18.424837,17.647438,0.77739906,2016.0,J124510.93+280943.3,191.2955471,+28.1620312,0.0607,0.0577,171.3,14.752,13.498,10.702,8.070,16.848,15.876,15.456,0.031,0.031,0.089,0.177,0.149,,,1920128701351010471,0000,0,110n,AAAB,47,172,244,183,0.097
0.094224,3962736564744365184,191.08922448407455,28.43429022338938,172.69781290612008,87.96076007144156,0.025538516397410317,0.13138063,-0.16181450752439408,0.15884794,-0.06327696482287974,0.15471554,18.12011,1063.9059337822832,4.5789876,18.296793,17.787712,0.5090809,2016.0,J124421.41+282603.5,191.0892245,+28.4343164,0.0721,0.0684,9.3,14.993,13.910,11.299,8.334,,,,0.033,0.039,0.154,,,,,1902128701351024275,0000,0,00nn,AABU,88,203,319,219,
0.055068,3962778410610155648,191.87051346379621,28.535382689846298,154.56420213107222,88.34325284785452,0.13189376138288905,0.26617137,0.2923665331065223,0.21462029,-0.03953383438462773,0.23552376,18.893202,521.9942393397712,1.8121908,19.104597,18.56545,0.5391464,2016.0,J124728.92+283207.3,191.8705243,+28.5353707,0.1411,0.1295,23.0,16.089,15.187,11.428,9.190,,,,0.055,0.083,0.171,,,,,1920128701351018448,0000,0,0nnn,AABU,290,487,333,521,
0.225662,3962813633637592320,192.30173138994502,28.806015606537233,139.1646956650615,88.25141986502727,-0.02350770006281797,0.16970907,-0.15959533807105325,0.1872229,-0.17809673246722124,0.18453501,18.562485,707.869329329706,1.5201303,18.882427,18.086498,0.79592896,2016.0,J124912.43+284821.7,192.3017946,+28.8060449,0.0974,0.0911,10.7,15.547,14.409,11.850,8.799,,,,0.042,0.048,0.251,0.506,,,,1920128701351029170,0000,0,00nn,AABC,320,300,456,322,
0.082549,3962842014781417216,191.39731764386897,28.761884224157004,160.92419094030564,87.91746680005889,-0.40053756657757233,0.48094985,0.5094028391755923,0.46447292,-0.3089756336987398,0.4959125,18.319273,885.5992395646575,4.431742,16.682001,15.54203,1.1399708,2016.0,J124535.35+284542.8,191.3973303,+28.7619043,0.0430,0.0420,129.6,12.656,12.661,10.405,8.203,14.306,13.553,13.300,0.024,0.025,0.070,0.229,0.052,0.057,0.048,1920128701351036958,0000,5,110n,AAAB,53,73,16,69,0.107
0.020647,3962845446459824768,191.72028299801815,28.826392604392183,153.31099796110425,88.02624554922627,-0.10376063849026533,0.1846149,0.04460606098146913,0.19387844,-0.059100610818143814,0.21840136,18.840807,547.802190157817,2.3117437,18.9981,18.532623,0.465477,2016.0,J124652.86+284935.0,191.7202882,+28.8263891,0.1108,0.1033,11.6,15.775,14.667,12.179,8.526,,,,0.046,0.057,0.362,,,,,1920128701351034552,0000,0,01nn,AACU,527,351,331,381,
0.139283,3962874342999850368,191.67444646155465,28.985125135117606,152.04286491377914,87.86893512522853,0.017486742343423043,0.17485529,0.15587604722608087,0.16684645,-0.054497854036582034,0.18796517,18.725357,609.2612594692755,1.9698632,18.785717,18.367447,0.4182701,2016.0,J124641.86+285906.5,191.6744478,+28.9851638,0.0581,0.0568,176.8,14.523,13.356,10.564,7.828,,,,0.029,0.031,0.081,0.219,,,,1920128701351042493,0000,0,110n,AAAB,238,162,262,168,
0.119753,3962880669487104512,192.09369550006608,29.17374220566088,141.01997314090724,87.84597147800575,-0.022476699831548465,0.12399939,0.29502615381932545,0.1591375,-0.1057079920795658,0.12763536,18.040459,1144.8893527703153,2.529504,18.22432,17.627274,0.5970459,2016.0,J124822.48+291025.5,192.0936918,+29.1737753,0.0591,0.0568,12.7,14.812,13.404,10.288,8.093,,,,0.031,0.030,0.061,0.278,,,,1920128701351045021,0000,0,000n,AAAB,276,198,285,188,
0.098229,3962961341857166208,190.08803328822896,28.42756096938772,184.37270387819996,87.22509168498586,0.004728825766234025,0.12186648,0.023135649178312328,0.11878034,0.15573901823710917,0.11321998,17.947172,1247.607714907014,2.6573048,18.189177,17.522358,0.6668186,2016.0,J124021.12+282539.3,190.0880365,+28.4275881,0.0602,0.0558,162.3,14.590,13.301,10.450,7.837,,,,0.030,0.031,0.082,0.215,,,,1902128701351015885,0000,0,nnnn,AAAB,469,159,-33,165,
0.096225,3962984431601401344,190.13234616748412,28.730060545039965,178.68337008823588,87.1068118528675,-0.08343046738861208,0.17102489,-0.19207517530903176,0.16389611,0.033182830020624984,0.15845565,18.416943,809.4120021139393,1.7457561,18.621214,18.08773,0.5334835,2016.0,J124031.76+284348.3,190.1323534,+28.7300865,0.0867,0.0810,15.5,15.448,14.272,10.875,8.313,17.497,16.185,15.595,0.039,0.044,0.105,,0.243,0.201,0.179,1902128701351032170,0000,0,011n,AAAU,172,282,-312,302,0.307
0.248564,3962985050076702336,190.2129969530925,28.778990614636797,177.08995233590753,87.13837014591559,0.2282553968303447,0.26591074,0.08471556073841505,0.23847999,-0.2389511661113906,0.22637072,18.99449,475.50018393043143,1.1856142,19.352636,18.505535,0.8471012,2016.0,J124051.10+284644.2,190.2129269,+28.7789591,0.1514,0.1400,17.8,16.175,15.227,11.541,8.506,,,,0.058,0.085,0.184,,,,,1902128701351032275,0000,0,00nn,AABU,-157,540,-412,576,
0.069147,3963009862103590656,190.37353263286423,28.869995596516166,173.92123292700717,87.19807946468256,0.06739911213969105,0.084281,0.015595196042903523,0.08185305,-0.010678014967512167,0.074808605,17.250868,2369.189419843364,14.947486,17.36858,17.013687,0.35489273,2016.0,J124129.64+285212.0,190.3735317,+28.8700148,0.0406,0.0400,125.7,13.437,12.154,9.283,7.083,16.497,15.584,14.806,0.025,0.023,0.034,0.096,0.111,0.116,0.078,1902128701351032100,0000,0,0110,AAAA,153,59,106,200,0.020
0.123923,3963046008548774656,191.0143440001167,28.900999246337193,165.08128357190333,87.59258762591404,0.16579990061880012,0.5649197,-0.056850916699898134,0.54698384,-0.537875885275187,0.61018795,18.24629,947.1766334373795,8.274112,16.223677,14.976165,1.2475119,2016.0,J124403.44+285403.7,191.0143626,+28.9010296,0.0407,0.0378,124.8,11.783,11.845,11.040,8.879,13.473,12.961,12.632,0.023,0.022,0.127,,0.054,0.070,0.057,1902128701351026873,0000,5,00nn,AABU,-188,46,-33,47,0.032
0.092441,3963111150316640384,191.02423386982994,29.300853525955134,159.1643154317619,87.29170339405403,0.1906805867583569,0.15996307,-0.08147581226917967,0.17418244,-0.05406926052654144,0.16531903,18.400423,821.821934339377,1.4801093,18.60926,18.003136,0.6061249,2016.0,J124405.81+291803.1,191.0242271,+29.3008785,0.0766,0.0723,21.8,15.342,13.908,10.483,8.725,,,,0.038,0.037,0.073,0.439,,,,1902128701351053526,0000,0,000n,AAAC,-110,248,2,258,
0.095341,3960977170045682688,191.40564948189348,25.39825395671803,265.60543508643605,87.83380176636528,0.10222064247748337,0.18753321,-0.07594374716302035,0.16494504,0.24383910283710025,0.1826516,18.513731,740.3793000531003,1.1971347,18.77811,18.048098,0.7300129,2016.0,J124537.36+252353.7,191.4056756,+25.3982659,0.0720,0.0675,10.9,15.092,13.991,10.784,8.559,17.072,16.415,15.844,0.033,0.039,0.093,,0.191,0.256,0.267,1916125701351016241,0000,0,000n,AAAU,235,216,189,232,0.979
0.155997,3960978406996535040,191.64789890659503,25.379151382201687,270.8120032686389,87.94090381623761,0.14950887939762783,0.24972898,-0.19393168077854636,0.28908992,-0.1497634110654785,0.25874156,18.936874,501.41434933513375,2.894894,19.122747,18.60942,0.51332664,2016.0,J124635.50+252244.8,191.6479428,+25.3791339,0.0735,0.0700,179.0,15.008,14.060,11.562,8.057,,,,0.033,0.039,0.210,,,,,1916125701351018978,0000,0,11nn,AABU,144,205,475,221,
0.093675,3961009158962082560,190.6589612032435,25.300621791551052,255.23339710012775,87.30983588350468,-0.04514943830819179,0.11393154,-0.07920386783287489,0.12607573,-0.04491757197109014,0.105799094,17.58128,1747.5701331200066,3.5791764,17.769985,17.277044,0.4929409,2016.0,J124238.15+251802.3,190.6589822,+25.3006396,0.0449,0.0443,153.9,13.953,12.668,9.649,7.284,15.901,15.863,15.097,0.027,0.024,0.039,0.110,0.066,0.130,0.121,1900125701351024328,0000,0,0000,AAAB,361,204,181,167,0.086
0.120342,3961034344650625536,191.4960382065054,25.64518725388533,263.1532873404693,88.07877299165045,0.12194067339698082,0.19155897,0.07724053291547224,0.18598428,-0.17848135484393446,0.19220798,18.68974,629.5804916402782,2.0947044,18.98105,18.165617,0.8154335,2016.0,J124559.05+253842.6,191.4960753,+25.6451863,0.1084,0.0996,15.4,15.748,14.685,11.293,8.376,,,,0.045,0.055,0.172,,,,,1916125701351032177,0000,0,11nn,AABU,816,362,43,390,
0.226336,3961044652571862400,190.96808770736024,25.601918694474072,254.5169907513205,87.7193872219104,0.13570482278010068,0.16506782,-0.07672676428094886,0.14728256,-0.0961501842682585,0.1811354,18.360884,852.3014154412447,2.594161,18.603909,17.945591,0.65831757,2016.0,J124352.32+253606.8,190.9680241,+25.6018929,0.1037,0.0969,9.8,15.544,14.798,12.055,8.860,,,,0.041,0.062,0.328,,,,,1916125701351037882,0000,0,00nn,AABU,-262,322,321,350,
0.317954,3961087499165723648,191.86996133501452,25.729696236208714,270.3527190571158,88.34438660878789,-0.03147916591552567,0.1616342,-0.09203059640386346,0.15019271,0.08256962068448943,0.16130644,18.243427,949.6765827463709,1.5472498,18.470882,17.883486,0.5873966,2016.0,J124728.78+254347.2,191.8699290,+25.7297796,0.1146,0.0869,12.2,15.413,14.313,10.636,8.744,,,,0.046,0.051,0.086,0.496,,,,1916125701351029473,0000,0,nnnn,AAAC,,,,,
0.093912,3961136049475852544,191.75944539354273,25.814068792305964,265.84134800928615,88.35785581315204,-0.04258336394913924,0.1997777,0.15864528653405124,0.20670988,0.31751933185114434,0.19163923,18.413206,812.2028004974641,4.733319,18.477524,18.128342,0.34918213,2016.0,J124702.26+254850.7,191.7594535,+25.8140938,0.0524,0.0508,1.1,14.244,13.043,10.205,7.792,,,,0.029,0.027,0.062,0.144,,,,1916125701351032074,0000,0,113n,AAAB,126,149,146,144,
0.208326,3961189444509588096,191.96405882963845,26.36649089230651,256.34089795071264,88.89562911432293,-0.11804906016394276,0.15461083,0.09746890456654064,0.13507006,0.05260699951902759,0.15202636,18.138384,1046.1489705549168,1.6548427,18.372301,17.745813,0.62648773,2016.0,J124751.35+262159.2,191.9639986,+26.3664701,0.0851,0.0789,14.1,15.439,14.183,10.785,8.434,,,,0.040,0.040,0.089,0.343,,,,1916125701351056579,0000,0,000n,AAAB,76,272,-80,293,
0.453632,3961214424039096832,190.73885436523088,25.71751246098423,249.06293019895332,87.63434270218781,-0.04121192209295847,0.19590776,-0.16650546583715087,0.1972691,-0.0017257688309631107,0.19202079,18.673935,638.8118457804158,4.4198284,18.739708,18.395063,0.34464455,2016.0,J124257.29+254302.9,190.7387165,+25.7174913,0.0569,0.0558,176.6,14.447,13.366,10.567,8.008,,,,0.029,0.030,0.094,0.195,,,,1900125701351026983,0000,0,110n,AAAB,296,163,64,174,
0.044932,3961219273058336896,190.44982113162433,25.68347162350899,246.19057815857533,87.40291255795842,0.06750741423789607,0.2133033,-0.0361366502559185,0.21182494,-0.2541495179813522,0.2005569,18.41829,808.4090922228827,3.6300545,18.200682,17.131102,1.0695801,2016.0,J124147.95+254100.5,190.4498158,+25.6834831,0.0398,0.0381,135.0,13.297,12.285,9.232,6.609,15.960,15.112,14.201,0.023,0.022,0.034,0.068,0.071,0.069,0.059,1900125701351029734,0000,0,1111,AAAA,61,57,56,59,0.308
0.257136,3961219474920607104,190.30838948265546,25.558672913773076,246.83229728239735,87.22703005786934,-0.20908842905558464,0.19884129,0.09464576734265664,0.16073985,0.1820263524379085,0.15639612,18.423895,804.2459614086317,3.8486624,18.535978,18.150843,0.38513565,2016.0,J124114.01+253331.4,190.3083819,+25.5587440,0.0815,0.0760,9.5,15.382,14.134,11.195,8.542,,,,0.038,0.040,0.128,,,,,1900125701351021908,0000,0,00nn,AABU,-168,242,96,265,
0.308555,3961269816233444864,190.20565752884448,25.750376738868187,242.4433300013614,87.2532885802843,-0.12168246754020871,0.48734593,-0.042929164660996645,0.45125657,0.011521401577294588,0.44857842,18.423471,804.5588671066711,5.7491407,16.690739,15.395757,1.294982,2016.0,J124049.34+254501.1,190.2055964,+25.7503110,0.0473,0.0418,41.3,12.495,12.509,11.582,8.655,14.110,13.407,13.082,0.023,0.026,0.200,0.485,0.060,0.055,0.060,1900125701351029727,0000,4,nnnn,AABC,-56,53,-69,56,0.219
0.045337,3961277547174583680,190.39996231808027,25.880816085413734,241.92126791335107,87.47015843752222,-0.23431315099255537,0.14336628,-0.10324550965310311,0.1481215,-0.11855243086723265,0.1595463,18.12712,1057.0596327776548,2.6814647,18.192257,17.79614,0.39611626,2016.0,J124135.99+255250.9,190.3999712,+25.8808064,0.0520,0.0506,6.9,14.203,13.098,10.040,7.494,16.950,16.738,15.539,0.028,0.028,0.061,0.151,0.164,,0.147,1900125701351029754,0000,0,0000,AAAB,128,179,53,171,0.563
0.008407,3961297540246285184,190.26653053373468,26.097116675091648,236.32622591607173,87.46286918346817,-0.3237141375583447,0.2236716,0.2327024524072746,0.17292374,0.10959509070348214,0.18042,18.543434,720.3995788476634,1.7125163,18.835781,18.025438,0.8103428,2016.0,J124103.96+260549.6,190.2665327,+26.0971180,0.0811,0.0761,20.7,15.249,14.424,11.180,9.012,16.928,16.020,15.641,0.035,0.047,0.127,0.416,0.154,0.150,0.184,1900125701351048888,0000,0,00nn,AABC,184,247,301,264,0.217
0.206405,3961302316249937024,190.14652153585442,26.22622949751479,232.72911842956668,87.4135400556442,0.030652735425465243,0.18005371,-0.0967990452953778,0.1645268,0.1922031900529787,0.158041,18.511671,741.7848472509925,1.6005812,18.680449,18.199987,0.48046112,2016.0,J124035.16+261334.6,190.1465379,+26.2262849,0.0957,0.0892,15.7,15.621,14.285,11.282,8.768,,,,0.044,0.045,0.137,,,,,1900125701351059370,0000,0,00nn,AABU,382,296,396,320,
0.115389,3961327884191277824,190.4408215377003,26.374093499283532,231.63294191145343,87.71238536922367,0.05596042614024688,0.15364976,0.25981783353606713,0.15414411,-0.0972530494083154,0.17059305,18.245,948.3022470285729,2.2215536,18.35821,17.996244,0.36196518,2016.0,J124145.79+262226.8,190.4408274,+26.3741251,0.0650,0.0614,6.2,14.785,13.610,10.626,8.470,,,,0.031,0.034,0.079,0.302,,,,1900125701351056841,0000,0,110n,AAAB,318,188,209,200,
0.579451,3961334683123871360,190.51865052158246,26.459033462155944,230.16079001990983,87.80598890028665,-0.047887511654872365,0.14522402,-0.13771819549170322,0.13435696,0.06827736159751809,0.13104446,17.902395,1300.1358882419572,4.6173344,18.047972,17.597654,0.45031738,2016.0,J124204.45+262732.9,190.5185485,+26.4591660,0.0832,0.0784,12.4,15.256,14.291,10.558,8.324,,,,0.037,0.048,0.080,0.236,,,,1900125701351056869,0h00,0,000n,AAAB,31,275,219,288,
0.021102,3961363751462043136,191.0091208612654,26.360944029554044,237.4215349375207,88.17816075919296,-0.04220326658671789,0.18858284,0.005410140761491109,0.15809596,0.01150315540669994,0.18046388,18.602737,682.1053101957426,1.4713693,18.903246,18.17651,0.72673607,2016.0,J124402.18+262139.3,191.0091240,+26.3609389,0.0977,0.0907,13.0,15.494,14.579,10.965,8.414,,,,0.040,0.053,0.135,,,,,1916125701351064545,0000,0,00nn,AABU,12,321,25,346,
0.136127,3961376606299940992,191.6544209482712,26.41675269284791,246.136700677579,88.71015128080958,0.07275342418338132,0.08149216,-0.0027617162582965673,0.087807454,-0.06161101727797881,0.08605159,17.255665,2358.7445024107415,2.649944,17.579634,16.767591,0.81204224,2016.0,J124637.07+262500.3,191.6544629,+26.4167567,0.0566,0.0544,14.4,14.578,13.637,9.773,7.528,16.049,15.518,15.152,0.029,0.032,0.046,0.137,0.102,0.136,0.175,1916125701351059247,0000,0,1110,AAAB,151,186,190,187,0.382
0.103910,3961457209950720640,191.3141222066107,26.90784027967491,221.67619599402494,88.60577501675094,0.04985241925746055,0.1493621,-0.02721409579149127,0.15589657,0.07824491980748535,0.14817676,18.00405,1183.9319560756082,3.935574,18.115232,17.707317,0.40791512,2016.0,J124515.39+265428.3,191.3141402,+26.9078643,0.0487,0.0471,149.8,14.071,12.910,9.881,7.444,,,,0.026,0.027,0.052,0.124,,,,1909127201351021825,0000,0,1110,AAAB,160,182,150,175,
0.249162,3961501671451832960,192.4323051570758,26.27491161057795,278.741030212024,89.06521888589718,0.018145463157133168,0.18534118,-0.10923157945177618,0.18146044,0.18871605174455944,0.19273804,18.689398,629.7778786244974,1.4016706,18.890297,18.302933,0.5873642,2016.0,J124943.75+261629.9,192.4322947,+26.2749802,0.1743,0.1580,14.2,16.225,15.882,12.154,8.798,,,,0.060,0.133,,,,,,1916125701351054167,0000,0,0nnn,ABUU,-124,587,110,644,
0.459065,3961528957380041344,193.09592562832697,26.645272884976315,326.5734042707288,89.4729900738025,-0.22253929193135677,0.30970725,-0.030577327539646672,0.29092497,-0.2581881385793203,0.31278437,18.520008,736.1115277589753,3.4115481,17.496729,16.345291,1.1514378,2016.0,J125223.05+263842.8,193.0960569,+26.6452230,0.0604,0.0451,121.7,13.168,12.992,9.197,6.158,15.021,14.290,14.033,0.031,0.034,0.044,0.083,0.073,0.087,0.076,1926127201351002801,0000,0,nnnn,AAAA,-229,56,257,59,0.427
0.034998,3961535618873400064,192.9610400689058,26.650021819469668,313.68008626495475,89.51326927850802,0.06137810183815692,0.13617995,0.07209488825833082,0.12954147,-0.00816641777050733,0.14879026,18.11908,1064.915739591403,1.7021496,18.644087,17.444954,1.1991329,2016.0,J125150.64+263900.1,192.9610316,+26.6500279,0.0585,0.0571,179.1,14.552,13.656,10.677,8.122,16.377,15.724,15.432,0.029,0.033,0.087,0.230,0.140,0.160,0.190,1926127201351002835,0000,0,111n,AAAB,199,177,96,186,0.441
0.014675,3961558644193943552,192.52381124611318,26.518777547896608,276.68225011859477,89.32089327501347,0.01063874471436439,0.034524467,0.05127741360180667,0.03982363,-0.016622836562809044,0.036400117,15.378849,13286.392618042082,9.335961,15.55672,14.982681,0.5740385,2016.0,J125005.71+263107.5,192.5238155,+26.5187761,0.0344,0.0337,115.0,12.472,11.438,8.191,6.058,14.339,13.835,13.183,0.024,0.021,0.020,0.054,0.036,0.048,0.036,1926127201351005394,0000,0,1100,AAAA,187,41,103,42,0.163
0.085848,3961576232084364544,192.3588460745389,26.683715796814365,257.69580491634963,89.3699859559649,0.26647518361508415,0.23373345,-0.15720861935158503,0.22309151,-0.2303966869210739,0.2375064,18.904175,516.7459863853825,2.4492455,18.979227,18.608545,0.37068176,2016.0,J124926.12+264101.4,192.3588700,+26.6837263,0.0697,0.0664,178.2,14.955,13.854,11.232,8.537,,,,0.032,0.036,0.157,0.363,,,,1926127201351008047,0000,0,00nn,AABC,54,195,10,210,
0.183317,3961588876468104832,192.56658787261142,26.727111954112377,269.8018069614961,89.52135248951582,-0.24988307744351917,0.15373276,0.142716153109623,0.16888942,-0.1843390576302766,0.14889428,18.157295,1028.0840042826671,4.4548893,18.304026,17.859442,0.4445839,2016.0,J125015.99+264337.5,192.5666424,+26.7270971,0.0768,0.0716,1.2,15.251,13.876,11.001,8.335,,,,0.035,0.039,0.125,0.308,,,,1926127201351005459,0000,0,00nn,AABB,151,234,392,254,
0.088234,3961651003170657664,193.31708063837553,27.09444229286295,28.291527570404956,89.59127895965628,-0.7389943307753158,0.5360606,-0.38012428933974096,0.52042884,0.5641169418362263,0.499295,18.361073,852.1528249952833,5.843172,16.190634,14.792831,1.3978024,2016.0,J125316.09+270539.9,193.3170776,+27.0944179,0.0377,0.0359,135.0,11.318,11.375,9.546,8.068,13.242,12.608,12.258,0.023,0.021,0.037,0.223,0.065,0.077,0.065,1926127201351023856,0000,5,110n,AAAB,52,49,-215,46,0.158
0.070979,3961699519121640704,193.2504539393724,27.20951298419474,46.17098380121741,89.6427981421638,0.3398945295480572,0.21146643,-0.1675306581395407,0.18623953,-0.16517262204168748,0.21129097,18.711405,617.1420744736548,1.5891167,18.872051,18.347763,0.5242882,2016.0,J125300.10+271234.2,193.2504324,+27.2095084,0.0906,0.0861,9.9,15.589,14.168,10.963,8.655,,,,0.041,0.042,0.160,0.403,,,,1926127201351026697,0000,0,000n,AABC,556,300,185,321,
0.248467,3961719993229751424,193.0289711996474,27.454863373430545,98.21300304923355,89.64032813864868,0.009704423438722099,0.19576381,-0.11365559809734063,0.18360807,-0.31592441283817346,0.20418476,18.778522,580.1470597670046,1.9921335,18.94794,18.422169,0.5257721,2016.0,J125206.97+272717.5,193.0290482,+27.4548731,0.0918,0.0862,11.0,15.503,14.281,11.230,9.033,,,,0.041,0.045,0.157,0.524,,,,1926127201351047195,0000,0,00nn,AABC,110,292,14,313,
0.063644,3961763423938696704,192.06780591556065,26.78674595484716,238.57695204888068,89.2160566381223,0.05157404541147766,0.12781247,-0.15578132812837128,0.11019651,-0.008870644458554929,0.123881,18.006712,1181.0328821884302,4.328623,18.211483,17.642317,0.5691662,2016.0,J124816.27+264712.3,192.0677942,+26.7867602,0.0701,0.0661,9.1,15.129,13.781,10.645,8.142,,,,0.034,0.035,0.092,0.257,,,,1926127201351010560,0000,0,011n,AAAB,95,215,101,230,
0.065781,3961770776922721280,192.13647130001348,26.8868729270853,233.3092085836245,89.31210063787019,0.1634083083807221,0.12671596,-0.1268468752314648,0.11391749,0.08030237726366689,0.1252033,18.014084,1173.0414146835033,8.685224,18.037556,17.761703,0.2758522,2016.0,J124832.75+265312.8,192.1364636,+26.8868899,0.0435,0.0419,128.0,13.461,12.355,9.878,7.820,,,,0.025,0.024,0.046,0.156,,,,1926127201351013065,0000,0,220n,AAAB,226,58,201,260,
0.024919,3961783047645114368,191.74240658823052,26.936064236502734,223.60948972550196,88.98657920525433,-0.05623384187565879,0.0913726,-0.013983790367820315,0.09277078,-0.038492878566881175,0.09972431,17.473644,1929.6964270425774,8.087193,17.61626,17.126036,0.49022484,2016.0,J124658.17+265609.8,191.7424024,+26.9360701,0.0549,0.0535,177.5,14.582,13.318,9.853,7.757,16.490,16.008,15.613,0.029,0.029,0.053,0.191,0.152,0.219,,1909127201351024872,0000,0,000n,AAAB,240,202,312,190,0.568
0.164717,1513210574308297600,191.20116921349165,30.050705816260795,149.02386264388932,86.73501702234717,-0.11097424850794403,0.1466772,0.056839910478493016,0.14798523,-0.09176395771836966,0.15772551,18.441307,791.4511433735972,3.0665574,18.629742,18.15654,0.47320175,2016.0,J124448.27+300302.6,191.2011484,+30.0507479,0.1256,0.1140,15.9,15.918,14.928,11.178,8.877,,,,0.050,0.066,0.154,0.416,,,,1913130201351017998,0000,0,00nn,AABC,368,425,190,466,
0.071273,1513238508775750912,191.3405383215055,30.498749303031595,144.1169209547592,86.37639334927401,-0.3871630200340998,0.20800869,-0.05208535359235462,0.21087173,0.4249715674620534,0.27128214,18.701942,622.5440236729679,3.7980762,18.865181,18.254684,0.6104965,2016.0,J124521.73+302955.4,191.3405424,+30.4987298,0.0822,0.0767,12.9,15.416,14.010,10.954,8.576,,,,0.040,0.038,0.095,0.284,,,,1913130201351044086,0000,0,001n,AAAB,190,253,33,273,
0.250334,1513249916208899456,191.5452987942068,30.521557366074408,141.36037079546136,86.41679059261952,0.02682601021245528,0.049855873,0.03344760163997509,0.06811244,-0.04418898597619887,0.059017275,16.436506,5015.843844237435,4.490049,16.761253,15.903892,0.8573618,2016.0,J124610.87+303117.8,191.5452938,+30.5216268,0.0450,0.0438,139.5,13.497,12.976,10.265,8.109,15.450,14.627,14.150,0.025,0.025,0.060,0.238,0.050,0.057,0.056,1913130201351046710,0000,0,110n,AAAB,138,116,167,109,0.293
0.044042,1513251187519245184,191.50110342072006,30.581585823316413,141.61709333267405,86.34758388008746,-0.0949743610535206,0.22280896,0.21976977835030903,0.22931601,-0.06483716653406327,0.21484785,18.959887,490.8986998074452,1.3872492,19.23445,18.491177,0.7432728,2016.0,J124600.26+303453.6,191.5011066,+30.5815739,0.0892,0.0827,15.7,15.449,14.351,11.626,8.088,,,,0.040,0.045,0.194,0.204,,,,1913130201351046788,0000,0,11nn,AABB,301,270,360,290,
0.150630,1513263836198624640,191.36672409865693,30.625608391032635,143.06860627187626,86.26648864919252,-0.09558693920014887,0.5809664,0.7648714599464085,0.59294724,0.7691247126912877,0.52330387,18.39927,822.6955306155236,6.323209,16.407284,15.121147,1.2861366,2016.0,J124528.02+303732.3,191.3667550,+30.6256407,0.0413,0.0392,119.2,12.127,12.158,11.533,8.876,13.610,13.001,12.815,0.023,0.023,0.179,,0.038,0.042,0.043,1913130201351044011,0000,5,00nn,AABU,125,47,109,48,0.313
0.130881,1513280255857747584,190.89649492437607,30.40190016107715,150.19299287910104,86.30186866912231,-0.015168127841179154,0.19819295,-0.11022105369155737,0.18391335,-0.09609646887533144,0.18783528,18.430693,799.226778961567,2.935817,18.514353,18.271368,0.24298477,2016.0,J124335.16+302406.9,190.8965012,+30.4019361,0.0668,0.0646,20.6,14.856,13.739,11.039,9.111,,,,0.032,0.034,0.115,0.529,,,,1913130201351033365,0000,0,000n,AABC,172,187,134,198,
