#GAIA_ID RA Dec SDSS-u err_SDSS-u SDSS-g err_SDSS-g SDSS-r err_SDSS-r SDSS-i err_SDSS-i SDSS-z err_SDSS-z UKIDSS_Y err_UKIDSS_Y UKIDSS_J err_UKIDSS_J UKIDSS_H err_UKIDSS_H UKIDSS_K err_UKIDSS_K 2MASS_J err_2MASS_J 2MASS_H err_2MASS_H 2MASS_K err_2MASS_K WISE_W1 err_WISE_W1 WISE_W2 err_WISE_W2 WISE_W3 err_WISE_W3 WISE_W4 err_WISE_W4
3903135471080910208 190.85881353641554 9.653286441045658 19.512 0.028 19.353 0.011 19.055 0.012 19.075 0.014 19.092 0.04 99.999 99.999 18.009 0.043 17.58 0.055 16.488 0.044 99.999 99.999 99.999 99.999 99.999 99.999 15.22 0.039 13.875 0.043 10.763 0.107 8.495 0.37
3913576399139169536 176.61525450364257 11.311181255200845 19.333 0.026 19.201 0.011 18.925 0.012 18.948 0.015 19.078 0.05 99.999 99.999 17.955 0.049 17.299 0.079 16.953 0.073 99.999 99.999 99.999 99.999 99.999 99.999 15.565 0.045 14.305 0.052 11.693 0.247 99.999 99.999
3925383504753718912 179.7420003566008 16.186038030588083 19.133 0.026 19.054 0.01 18.985 0.012 18.658 0.014 18.717 0.04 99.999 99.999 17.881 0.031 17.175 0.03 16.934 0.048 99.999 99.999 99.999 99.999 99.999 99.999 15.741 0.048 14.712 0.061 11.578 0.204 99.999 99.999
3907808051901689088 185.95290821793157 12.040397691429611 21.142 0.118 20.628 0.028 20.204 0.03 19.705 0.025 19.369 0.05 99.999 99.999 17.406 0.028 16.537 0.021 15.666 0.018 99.999 99.999 99.999 99.999 99.999 99.999 14.226 0.028 13.332 0.03 10.741 0.116 8.844 0.488
3903144404613285888 190.18918246833184 9.37152909320295 19.01 0.024 18.691 0.009 18.468 0.01 18.553 0.014 18.456 0.03 99.999 99.999 17.458 0.025 17.246 0.041 16.005 0.026 99.999 99.999 99.999 99.999 99.999 99.999 14.052 0.027 12.573 0.027 9.655 0.047 7.207 0.1
3919687038089286528 178.63120849160953 12.240978505861367 18.652 0.021 18.315 0.008 17.776 0.006 17.539 0.007 17.177 0.01 99.999 99.999 16.426 0.01 15.791 0.01 15.008 0.011 16.28 0.119 15.802 0.181 14.976 0.126 13.964 0.028 13.133 0.029 10.095 0.067 7.551 0.141
3907821834452308480 185.91135842083796 12.25146119738271 19.686 0.043 17.951 0.006 17.157 0.005 16.805 0.005 16.509 0.01 99.999 99.999 15.731 0.007 15.087 0.006 14.648 0.008 15.609 0.064 14.928 0.076 14.597 0.069 14.134 0.027 14.019 0.04 12.044 0.363 99.999 99.999
3913598732968718336 177.02730823716107 11.56403567007712 18.767 0.02 18.564 0.008 18.556 0.009 18.609 0.012 18.568 0.03 99.999 99.999 17.385 0.028 17.243 0.067 16.525 0.048 99.999 99.999 99.999 99.999 99.999 99.999 15.074 0.038 13.797 0.04 11.037 0.166 8.621 0.41
3907824029180051584 186.26465882590543 12.088448136192074 19.76 0.04 19.304 0.012 19.129 0.013 19.076 0.015 18.873 0.04 99.999 99.999 18.025 0.05 17.405 0.048 16.704 0.046 99.999 99.999 99.999 99.999 99.999 99.999 15.436 0.041 14.821 0.072 11.412 0.216 99.999 99.999
3919693708174094848 178.75866909697098 12.336313743130995 18.503 0.017 18.408 0.007 18.072 0.007 18.042 0.008 18.138 0.02 99.999 99.999 17.246 0.019 16.362 0.015 16.071 0.027 99.999 99.999 99.999 99.999 99.999 99.999 14.796 0.033 13.36 0.031 10.334 0.069 7.999 0.221
3919697036777405440 178.77682872886754 12.447905025254629 18.183 0.015 18.121 0.006 17.986 0.007 17.957 0.008 17.469 0.01 99.999 99.999 16.375 0.009 15.552 0.008 14.555 0.007 16.42 0.131 15.358 0.118 14.869 0.127 13.326 0.025 12.354 0.023 9.882 0.052 7.831 0.218
3903163306765699328 190.08821761243524 9.562871699846749 17.699 0.011 17.417 0.005 17.421 0.005 17.485 0.006 17.439 0.01 99.999 99.999 16.532 0.012 15.965 0.014 15.087 0.013 16.545 0.15 15.777 0.187 14.829 0.138 13.496 0.025 12.292 0.025 9.776 0.052 7.584 0.185
3907843034411221504 186.3039028825762 12.309921505271692 17.525 0.01 17.295 0.005 17.436 0.005 17.315 0.006 16.903 0.01 99.999 99.999 99.999 99.999 15.251 0.008 14.269 0.006 16.238 0.121 15.505 0.142 14.635 0.096 12.995 0.024 11.997 0.023 9.585 0.044 7.289 0.116
3903177634776572416 190.14794625933263 9.828067279993277 17.909 0.012 17.763 0.005 17.48 0.006 17.57 0.007 17.647 0.02 99.999 99.999 16.853 0.017 16.387 0.02 15.659 0.021 16.459 0.157 16.145 0.2 15.622 0.275 14.423 0.029 13.081 0.032 10.326 0.084 7.706 0.18
3907853544195410304 186.2355496473798 12.435713247485422 19.826 0.039 19.39 0.012 19.362 0.015 19.357 0.019 19.155 0.04 99.999 99.999 17.696 0.037 17.249 0.048 16.381 0.035 99.999 99.999 99.999 99.999 99.999 99.999 14.622 0.031 13.665 0.037 11.366 0.188 8.906 0.454
3925444119627826432 180.15407284525705 16.788195102582 19.158 0.028 18.933 0.01 18.7 0.011 18.717 0.014 18.183 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 17.444 0.236 16.782 0.285 15.903 0.195 14.729 0.032 13.824 0.038 10.908 0.119 99.999 99.999
3913644328341443456 171.77551193853122 7.561474742544985 20.052 0.046 19.323 0.011 19.205 0.012 19.101 0.014 18.809 0.04 99.999 99.999 17.491 0.02 16.884 0.034 16.151 0.026 99.999 99.999 99.999 99.999 99.999 99.999 15.558 0.046 14.834 0.074 11.464 0.201 99.999 99.999
3913647253214796800 171.3380204638666 7.424252994685484 19.676 0.079 18.669 0.019 18.119 0.011 17.759 0.009 17.539 0.02 99.999 99.999 16.648 0.015 15.678 0.01 14.348 0.007 16.381 0.13 15.566 0.126 14.235 0.096 12.51 0.024 11.299 0.022 8.636 0.03 6.632 0.092
3903202476867432320 190.2865506876328 9.958612466035744 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 99.999 17.426 0.02 16.853 0.023 16.083 0.022 99.999 99.999 99.999 99.999 99.999 99.999 14.643 0.031 13.226 0.031 10.304 0.069 8.127 0.232
3919754211377714816 178.3381689988706 12.515032689852013 19.874 0.041 18.891 0.009 18.936 0.011 18.81 0.012 18.463 0.03 99.999 99.999 17.254 0.021 16.725 0.021 15.879 0.024 99.999 99.999 99.999 99.999 99.999 99.999 15.412 0.043 14.582 0.057 11.574 0.246 99.999 99.999
3913667692963939328 171.8382771888729 7.579257838766923 19.566 0.034 18.932 0.009 18.677 0.009 18.485 0.01 18.45 0.03 99.999 99.999 17.585 0.022 17.154 0.043 16.74 0.043 99.999 99.999 99.999 99.999 99.999 99.999 15.504 0.046 14.161 0.047 10.992 0.152 99.999 99.999
3907893405787445632 187.3609287613519 12.384917520902668 19.395 0.029 18.925 0.009 18.893 0.011 18.829 0.013 18.618 0.03 99.999 99.999 99.999 9.999 17.437 0.04 16.551 0.037 99.999 99.999 99.999 99.999 99.999 99.999 16.05 0.057 15.023 0.076 12.147 0.367 8.916 0.537
3919765824969685248 178.39305133013488 12.659461483736372 20.038 0.051 19.26 0.012 18.688 0.01 18.544 0.011 18.482 0.03 99.999 99.999 17.748 0.032 16.997 0.026 16.251 0.032 99.999 99.999 99.999 99.999 99.999 99.999 14.794 0.032 13.411 0.033 10.485 0.089 8.454 0.341
3903217285913922176 189.18109389259322 9.16039116817172 18.354 0.021 16.503 0.004 15.624 0.003 15.225 0.003 14.909 0.0 99.999 99.999 14.709 0.003 14.012 0.003 13.649 0.004 14.417 0.061 13.664 0.058 13.333 0.063 13.003 0.038 12.969 0.043 11.951 0.441 99.999 99.999
3919795717941519744 178.718737026064 12.878650269178701 19.084 0.023 19.056 0.01 18.904 0.011 18.629 0.012 18.594 0.03 99.999 99.999 17.799 0.03 17.385 0.033 16.767 0.038 99.999 99.999 99.999 99.999 99.999 99.999 15.313 0.042 14.134 0.046 10.977 0.165 8.768 0.446
3919798123123272960 178.87882527296284 12.969992232536482 18.647 0.018 18.696 0.008 18.514 0.009 18.39 0.011 18.352 0.03 99.999 99.999 17.749 0.031 17.008 0.025 16.718 0.038 99.999 99.999 99.999 99.999 99.999 99.999 15.215 0.038 14.01 0.043 10.825 0.11 99.999 99.999
3919809186959710720 178.33751840290128 12.973644653188707 19.693 0.034 19.463 0.013 19.048 0.011 18.985 0.015 18.977 0.04 99.999 99.999 18.093 0.042 17.228 0.03 16.795 0.041 99.999 99.999 99.999 99.999 99.999 99.999 15.262 0.041 13.957 0.039 11.159 0.148 8.745 0.457
3925537298942522112 181.1905070275241 16.421321308312663 18.52 0.016 18.474 0.008 18.257 0.008 18.158 0.009 18.135 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.191 0.037 13.83 0.038 10.65 0.088 8.188 0.236
3903250305622215680 189.45209564609783 9.389763209691393 17.783 0.013 17.489 0.005 17.113 0.005 16.777 0.005 16.644 0.01 99.999 99.999 16.114 0.008 15.375 0.008 14.636 0.008 15.691 0.078 15.22 0.093 14.384 0.089 13.319 0.026 12.625 0.026 9.675 0.047 7.108 0.092
3907948548872739328 186.634297009505 12.61067454999685 14.014 0.005 12.875 0.002 12.361 0.002 12.093 0.002 11.793 0.0 99.999 99.999 15.251 0.005 14.639 0.004 14.345 0.006 13.501 9.999 12.753 9.999 13.23 0.095 11.31 0.023 11.245 0.022 7.497 0.018 5.084 0.031
3903268825521184000 189.37731986879245 9.555069221033767 14.274 0.004 12.433 0.002 11.631 0.002 11.223 0.002 10.903 0.0 99.999 99.999 12.804 0.001 12.136 0.001 11.805 0.001 12.036 0.091 11.537 0.131 10.804 0.056 9.753 0.023 9.787 0.019 9.261 0.036 8.4 0.312
3925573033070614784 181.58392832708867 16.77734287257766 18.622 0.02 18.617 0.008 18.317 0.008 18.189 0.01 18.218 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.922 0.034 13.827 0.039 10.895 0.12 8.331 0.29
3913760979653415040 171.6008131571158 8.167777349490992 20.923 0.08 19.531 0.013 19.168 0.012 18.926 0.013 18.834 0.03 99.999 99.999 17.73 0.023 17.308 0.041 16.949 0.049 99.999 99.999 99.999 99.999 99.999 99.999 15.968 0.057 14.917 0.071 11.254 0.177 99.999 99.999
3913766133614186752 171.4669800567953 8.25455311903905 20.052 0.044 19.565 0.013 18.976 0.011 18.695 0.011 18.324 0.02 99.999 99.999 17.311 0.019 16.764 0.029 16.16 0.026 99.999 99.999 99.999 99.999 99.999 99.999 15.298 0.041 14.035 0.045 10.601 0.098 9.005 0.527
3913776888211998592 172.20143073047603 8.01856740443709 18.437 0.016 18.285 0.007 17.958 0.007 17.857 0.007 17.77 0.01 99.999 99.999 16.881 0.017 16.035 0.011 15.732 0.016 17.147 0.204 15.866 0.134 15.18 9.999 14.395 0.029 12.973 0.028 9.949 0.055 7.937 0.189
3907985691748996608 186.76403850494148 12.900557765311317 19.406 0.03 19.342 0.012 19.156 0.013 19.041 0.013 19.278 0.05 99.999 99.999 18.103 0.046 17.514 0.044 16.875 0.051 99.999 99.999 99.999 99.999 99.999 99.999 15.087 0.037 13.862 0.04 11.082 0.137 99.999 99.999
3919873615764512768 180.16682999876178 12.517576158283424 20.048 0.05 19.468 0.012 18.993 0.011 18.658 0.012 18.349 0.03 99.999 99.999 17.465 0.035 16.56 0.03 15.598 0.02 17.284 0.201 16.449 0.222 15.773 0.176 13.893 0.028 12.898 0.028 10.305 0.073 8.231 0.284
3908010087163777280 184.4832626021817 11.09725359524598 19.768 0.043 19.415 0.013 19.191 0.014 19.056 0.016 18.81 0.03 99.999 99.999 17.851 0.036 17.466 0.038 17.076 0.06 99.999 99.999 99.999 99.999 99.999 99.999 16.013 0.058 14.833 0.07 12.062 0.365 99.999 99.999
3903321529064647680 189.20976815138425 9.697374832206668 19.17 0.023 18.845 0.009 18.721 0.009 18.448 0.01 18.358 0.02 99.999 99.999 17.421 0.028 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.319 0.045 13.83 0.043 10.867 0.162 99.999 99.999
3919902095692284032 179.91788512428917 12.595764288301007 19.603 0.037 19.195 0.011 18.714 0.01 18.483 0.01 18.37 0.03 99.999 99.999 17.522 0.038 16.707 0.037 16.167 0.034 99.999 99.999 99.999 99.999 99.999 99.999 14.79 0.032 13.409 0.032 10.506 0.087 7.978 0.237
3925643985930462080 182.29096611806074 16.858949155888343 19.308 0.03 19.065 0.01 18.854 0.011 18.837 0.019 18.743 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.95 0.034 13.741 0.036 11.056 0.144 8.823 0.433
3908038811904791296 184.52240218015268 11.253225703393603 18.635 0.019 18.496 0.008 18.264 0.008 18.327 0.01 18.29 0.03 99.999 99.999 17.643 0.034 17.048 0.03 16.202 0.03 99.999 99.999 99.999 99.999 99.999 99.999 14.668 0.032 13.368 0.032 10.066 0.055 7.482 0.138
3925647838516647936 182.38708841136122 17.014264698255484 16.029 0.008 14.275 0.002 13.526 0.002 13.154 0.002 12.895 0.0 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 12.767 0.046 12.059 0.044 11.809 0.044 11.03 0.023 11.073 0.02 9.776 0.045 8.023 0.217
3925649758366015744 182.22343488783795 17.0004322239723 18.055 0.014 17.881 0.006 17.628 0.006 17.644 0.007 17.716 0.01 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.646 0.141 15.926 0.186 15.344 0.15 13.974 0.028 12.622 0.026 9.769 0.053 7.476 0.121
3903353792858856576 189.13802742167667 10.157980056559953 19.655 0.032 18.899 0.009 18.77 0.01 18.504 0.01 18.48 0.03 99.999 99.999 17.204 0.016 16.434 0.014 15.535 0.014 17.166 0.252 16.067 0.221 15.233 0.193 13.966 0.028 13.013 0.031 10.316 0.112 7.43 0.18
3919928900583520128 180.1214530166515 12.765482692953977 17.773 0.019 16.013 0.003 15.226 0.003 14.866 0.003 14.576 0.0 99.999 99.999 14.775 0.004 14.097 0.004 13.805 0.005 14.279 0.05 13.625 0.063 13.376 0.054 12.965 0.038 12.987 0.041 12.055 0.388 99.999 99.999
3903361901757420928 189.8867540451188 9.848554558943405 18.895 0.024 18.766 0.01 18.442 0.01 18.107 0.011 18.054 0.03 99.999 99.999 16.959 0.018 16.104 0.016 15.075 0.013 16.825 0.212 16.109 0.244 15.056 0.148 13.77 0.025 12.701 0.028 9.302 0.038 6.874 0.076
3919935287198964992 180.1761517621524 12.843755746153132 18.693 0.02 18.616 0.008 18.531 0.009 18.558 0.011 18.627 0.03 99.999 99.999 18.011 0.057 17.327 0.062 16.904 0.065 99.999 99.999 99.999 99.999 99.999 99.999 15.37 0.041 14.109 0.045 11.391 0.219 8.908 0.531
3913861997284055680 171.66958098917917 8.371527769186642 20.919 0.086 19.284 0.011 18.612 0.009 18.441 0.01 18.318 0.02 99.999 99.999 17.349 0.017 16.972 0.031 16.498 0.033 99.999 99.999 99.999 99.999 99.999 99.999 15.656 0.048 14.781 0.071 11.311 0.192 99.999 99.999
3913864780422908672 171.68691050849634 8.461191916071591 19.319 0.028 19.034 0.01 18.695 0.009 18.655 0.011 18.752 0.03 99.999 99.999 17.819 0.05 16.912 0.039 16.57 0.041 99.999 99.999 99.999 99.999 99.999 99.999 15.173 0.036 13.856 0.039 10.945 0.141 8.937 0.508
3919943262954165248 180.19672540783554 13.055175829115905 19.309 0.028 19.019 0.01 18.971 0.011 18.737 0.014 18.836 0.04 99.999 99.999 17.921 0.047 17.219 0.059 16.891 0.063 99.999 99.999 99.999 99.999 99.999 99.999 15.58 0.046 14.168 0.045 11.179 0.17 8.18 0.252
3919952295269956480 179.80221507971515 13.070588937015206 19.538 0.032 19.462 0.013 19.23 0.014 19.388 0.02 19.47 0.07 99.999 99.999 18.193 0.072 17.88 0.106 16.999 0.078 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999
3925687073041907712 181.58108515459577 17.056205953017077 19.124 0.023 18.482 0.008 17.928 0.007 17.712 0.008 17.43 0.01 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.617 0.124 15.928 0.147 15.146 0.116 14.245 0.028 12.934 0.027 9.579 0.05 7.293 0.116
3925706421870901376 182.2541115310275 17.18521804887936 13.91 0.014 15.895 0.031 10.584 0.0 13.549 0.01 12.984 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.759 0.167 15.702 9.999 14.953 9.999 15.847 0.054 15.102 0.099 11.089 0.158 8.911 0.503
3925716141380652672 182.02575816317278 17.21490386567478 18.025 0.015 17.608 0.005 17.662 0.006 17.52 0.007 17.535 0.01 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.389 0.099 15.753 0.139 14.984 0.109 13.656 0.027 12.454 0.025 9.663 0.045 7.438 0.121
3913911921984083840 170.98302463562115 7.892405262405511 19.196 0.049 19.005 0.024 18.834 0.017 18.918 0.022 18.802 0.05 99.999 99.999 17.373 0.02 17.353 0.055 16.459 0.042 99.999 99.999 99.999 99.999 99.999 99.999 14.649 0.032 13.624 0.037 11.016 0.15 8.219 0.314
3903411998257213440 189.98314222917975 10.176162287070158 13.594 0.003 11.635 0.002 10.783 0.002 10.349 0.002 9.994 0.0 99.999 99.999 12.439 0.001 11.722 0.001 11.417 0.001 11.737 0.103 11.127 0.148 10.323 0.061 9.086 0.023 9.118 0.02 7.623 0.019 6.255 0.054
3903422615414620416 190.2011653081788 10.390006392242622 19.683 0.032 18.45 0.007 18.208 0.007 18.109 0.008 18.063 0.02 99.999 99.999 99.999 99.999 16.888 0.02 16.838 0.043 99.999 99.999 99.999 99.999 99.999 99.999 16.481 0.078 99.999 99.999 99.999 99.999 99.999 99.999
3925738647009721216 180.744590044162 16.535239956073827 18.871 0.021 18.603 0.008 18.483 0.009 18.255 0.009 18.318 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.285 0.04 13.946 0.04 11.098 0.167 8.896 0.459
3903429899679291520 189.41726174262186 10.044968484253717 19.53 0.031 19.253 0.011 19.213 0.013 18.904 0.013 18.929 0.04 99.999 99.999 17.941 0.032 17.448 0.033 16.957 0.053 99.999 99.999 99.999 99.999 99.999 99.999 15.459 0.044 14.081 0.049 11.034 0.167 8.432 0.32
3920011776272434816 181.1310228358831 13.300431317876116 17.756 0.018 15.945 0.003 15.15 0.003 14.795 0.003 14.524 0.0 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.19 0.041 13.501 0.053 13.128 0.046 12.559 0.025 12.563 0.027 11.434 0.266 99.999 99.999
3913945628887483136 171.2187661662452 8.159428917375799 19.579 0.032 18.998 0.009 18.693 0.009 18.338 0.009 18.407 0.02 99.999 99.999 17.195 0.017 16.559 0.024 15.671 0.018 99.999 99.999 99.999 99.999 99.999 99.999 13.979 0.028 12.82 0.027 9.901 0.06 7.23 0.133
3925770773365027584 181.1689710127311 16.84636431052885 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.785 0.144 15.793 0.126 15.153 0.112 13.656 0.026 12.714 0.025 9.938 0.056 7.641 0.176
3920033148029895296 180.30405332780728 13.03147552438006 19.316 0.028 19.297 0.011 18.882 0.011 18.888 0.015 19.076 0.04 99.999 99.999 18.106 0.055 17.556 0.079 16.736 0.056 99.999 99.999 99.999 99.999 99.999 99.999 15.667 0.048 14.457 0.057 11.234 0.197 8.493 0.367
3925783623906750080 181.19964386663827 17.04912349138146 17.134 0.009 16.976 0.004 17.019 0.005 17.141 0.006 16.565 0.01 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.356 0.093 15.767 0.123 15.131 0.109 13.29 0.024 12.279 0.023 10.014 0.059 7.748 0.17
3908165633698799360 184.73692197891467 11.8485069392808 18.668 0.021 18.235 0.007 18.116 0.007 17.813 0.008 17.718 0.01 99.999 99.999 99.999 9.999 16.529 0.02 15.682 0.018 99.999 99.999 99.999 99.999 99.999 99.999 14.485 0.03 13.015 0.028 9.843 0.046 7.257 0.113
3913974628506716160 171.27261004937688 8.537212714464342 20.03 0.044 19.064 0.01 18.752 0.009 18.618 0.011 18.521 0.03 99.999 99.999 17.851 0.038 17.54 0.045 17.437 0.086 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999
3903464053258883840 189.9246199939318 10.399784921052829 18.848 0.019 18.564 0.008 18.519 0.008 18.416 0.01 18.231 0.02 99.999 99.999 99.999 99.999 16.972 0.025 16.173 0.026 99.999 99.999 99.999 99.999 99.999 99.999 15.664 0.052 14.334 0.06 10.95 0.162 99.999 99.999
3925799845999037056 181.08364890332396 17.150134556153393 18.084 0.015 18.067 0.006 17.723 0.006 17.662 0.007 17.651 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.768 0.138 16.036 0.174 15.643 0.164 14.33 0.029 12.946 0.026 9.945 0.05 7.61 0.138
3920061043841561088 180.46007072016545 13.396201761016393 19.296 0.029 19.032 0.009 18.448 0.009 18.254 0.01 18.155 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.833 0.14 15.976 0.129 16.246 0.267 14.612 0.033 13.152 0.031 9.86 0.055 7.614 0.166
3908194221001186688 185.0785545116079 12.004851050134175 20.018 0.048 19.466 0.014 19.472 0.017 19.374 0.02 19.15 0.04 99.999 99.999 18.223 0.05 17.792 0.07 16.825 0.046 99.999 99.999 99.999 99.999 99.999 99.999 16.098 0.059 15.066 0.08 11.392 0.214 8.495 0.312
3903494843880270464 189.84325635941644 10.78327179256424 17.798 0.011 17.661 0.005 17.429 0.005 17.388 0.007 17.462 0.01 99.999 99.999 16.455 0.012 15.746 0.012 15.419 0.015 16.601 0.163 15.721 0.16 15.486 0.246 13.931 0.029 12.468 0.027 9.49 0.043 7.306 0.138
3920078640323282048 180.9806250476378 13.546254162198775 19.853 0.046 19.415 0.013 19.215 0.014 19.159 0.016 18.876 0.04 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.941 0.061 14.801 0.079 11.553 0.228 99.999 99.999
3908210095200210688 184.56496300773748 11.764410108771871 18.683 0.019 18.029 0.006 17.923 0.007 17.884 0.008 17.92 0.02 99.999 99.999 16.798 0.016 16.412 0.02 15.952 0.024 99.999 99.999 99.999 99.999 99.999 99.999 14.914 0.034 14.046 0.045 10.274 0.078 8.414 0.287
3920089596784194944 180.51100225641562 13.562435649754734 18.925 0.023 18.845 0.009 18.915 0.011 18.698 0.012 18.587 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.12 0.066 15.102 0.089 11.533 0.229 99.999 99.999
3908212019345588096 184.678760038807 11.827063564840172 18.254 0.015 18.217 0.007 18.21 0.008 17.932 0.008 17.963 0.02 99.999 99.999 17.197 0.023 16.564 0.023 16.207 0.031 99.999 99.999 99.999 99.999 99.999 99.999 15.011 0.034 13.684 0.036 10.445 0.095 8.647 0.36
3903517757529987072 186.83272017173974 8.68936885048988 18.799 0.022 18.553 0.008 18.446 0.009 18.246 0.01 18.297 0.02 99.999 99.999 17.491 0.026 16.846 0.023 16.548 0.041 99.999 99.999 99.999 99.999 99.999 99.999 14.894 0.033 13.578 0.035 10.572 0.094 8.622 0.38
3908221919247134336 184.82163914696008 12.0161752338524 16.995 0.016 15.195 0.003 14.381 0.002 13.999 0.002 13.649 0.0 99.999 99.999 14.141 0.003 13.508 0.002 13.189 0.003 13.809 0.053 13.118 0.057 12.826 0.058 12.141 0.023 12.204 0.024 11.139 0.139 8.978 0.536
3903519136215221504 186.77558250245602 8.755525769856783 17.928 0.017 16.256 0.003 15.518 0.003 15.16 0.003 14.943 0.0 99.999 99.999 15.019 0.004 14.343 0.004 13.952 0.005 14.736 0.067 14.078 0.096 13.612 0.07 12.948 0.024 12.907 0.028 11.806 0.286 99.999 99.999
3914043451062488448 170.84398846761073 8.802024604720605 18.637 0.018 18.617 0.008 18.515 0.009 18.279 0.01 18.176 0.02 99.999 99.999 17.332 0.031 16.874 0.037 16.401 0.036 99.999 99.999 99.999 99.999 99.999 99.999 15.375 0.041 14.162 0.047 10.973 0.12 8.233 0.282
3914063280926880640 171.79550758360023 8.731021099213093 15.226 0.006 14.669 0.003 14.387 0.003 14.457 0.003 14.333 0.0 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.893 0.183 15.292 0.227 13.844 9.999 13.111 0.025 12.944 0.028 9.42 0.037 6.476 0.066
3908244321796110464 184.56701322601427 12.266286495889037 19.469 0.032 19.437 0.013 19.546 0.017 19.241 0.017 19.198 0.06 99.999 99.999 18.682 0.075 18.156 0.099 17.269 0.086 99.999 99.999 99.999 99.999 99.999 99.999 16.138 0.062 15.009 0.074 11.815 0.321 99.999 99.999
3908257034899371776 185.13694915529638 12.309074193960155 19.511 0.031 19.116 0.011 18.947 0.012 18.792 0.012 18.766 0.03 99.999 99.999 17.825 0.044 17.257 0.038 16.2 0.03 99.999 99.999 99.999 99.999 99.999 99.999 14.9 0.032 13.819 0.037 10.96 0.123 99.999 99.999
3908259027764196608 185.0590527578933 12.33882662257177 18.98 0.023 18.814 0.009 18.573 0.009 18.603 0.011 18.607 0.03 99.999 99.999 17.788 0.039 17.195 0.046 16.397 0.035 99.999 99.999 99.999 99.999 99.999 99.999 14.886 0.033 13.494 0.033 10.256 0.073 7.589 0.149
3925894885035332864 181.18063489904935 17.256237526541938 19.003 0.026 18.327 0.007 18.487 0.009 18.278 0.01 18.372 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.31 0.091 15.635 0.123 14.767 0.075 13.281 0.025 12.07 0.023 9.417 0.043 7.168 0.112
3908267166725838336 184.6460917081317 12.287007662683395 99.999 9.999 99.999 9.999 18.892 0.011 99.999 9.999 99.999 9.999 99.999 99.999 17.721 0.033 16.958 0.028 16.797 0.047 99.999 99.999 99.999 99.999 99.999 99.999 15.947 0.053 14.644 0.059 11.936 0.309 99.999 99.999
3925904741984779392 181.30651429539074 17.453204940416512 18.985 0.021 18.616 0.008 18.469 0.008 18.563 0.011 18.552 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.126 0.038 14.063 0.045 11.685 0.233 99.999 99.999
3925905016862692992 181.28809514213376 17.46669493469154 19.333 0.026 18.912 0.009 18.782 0.01 18.881 0.012 18.71 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.159 0.038 14.481 0.052 11.989 0.349 99.999 99.999
3908284346594865536 183.61230127125972 11.631977186467044 18.236 0.023 16.617 0.004 15.847 0.003 15.511 0.003 15.225 0.0 99.999 99.999 15.235 0.006 14.644 0.005 14.339 0.007 14.971 0.071 14.275 0.086 14.153 0.099 13.463 0.025 13.443 0.032 99.999 99.999 99.999 99.999
3908287061014192128 183.52096354213154 11.61936662672093 18.315 0.015 18.255 0.007 18.052 0.007 17.981 0.008 17.992 0.02 99.999 99.999 17.505 0.026 17.007 0.038 16.159 0.036 99.999 99.999 99.999 99.999 99.999 99.999 14.749 0.032 13.305 0.032 10.244 0.064 7.671 0.158
