angDist,source_id,ra,dec,l,b,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ref_epoch,objID,RA_ICRS,DE_ICRS,errHalfMaj,errHalfMin,errPosAng,mode,class,clean,e_RA_ICRS,e_DE_ICRS,umag,gmag,rmag,imag,zmag,e_umag,e_gmag,e_rmag,e_imag,e_zmag,zsp,e_zsp,f_zsp,spCl,subCl,pmRA,pmDE,e_pmRA,e_pmDE,sigRA,sigDE,zph,e_zph,<zph>,Q,SDSS16,Sp-ID,MJD
0.028217,1472949172918806784,200.17360388979534,34.717956473398914,85.1775734248885,80.15932393667644,0.17745125170897472,0.13367498,-0.1265089292798565,0.11466557,0.12909067255441517,0.14259358,18.393118,827.3699489576647,2.8833783,18.575405,18.073177,0.5022278,2016.0,1237665025984233547,200.173611,34.717962,0.005,0.005,90,3,6,0,0.005,0.005,18.778,18.699,18.759,18.559,18.485,0.018,0.008,0.009,0.011,0.029,,,,,,,,,,,,,,,3,SDSS J132041.66+344304.6,,53108.3112
0.028648,1472949172918806784,200.17360388979534,34.717956473398914,85.1775734248885,80.15932393667644,0.17745125170897472,0.13367498,-0.1265089292798565,0.11466557,0.12909067255441517,0.14259358,18.393118,827.3699489576647,2.8833783,18.575405,18.073177,0.5022278,2016.0,1237665025984299009,200.173609,34.717963,0.005,0.005,90,3,6,0,0.005,0.005,18.807,18.701,18.750,18.554,18.483,0.018,0.008,0.009,0.011,0.028,,,,,,,,,,,,,,,3,SDSS J132041.66+344304.6,,53108.3116
0.031390,1472949172918806784,200.17360388979534,34.717956473398914,85.1775734248885,80.15932393667644,0.17745125170897472,0.13367498,-0.1265089292798565,0.11466557,0.12909067255441517,0.14259358,18.393118,827.3699489576647,2.8833783,18.575405,18.073177,0.5022278,2016.0,1237665025984299011,200.173607,34.717965,0.005,0.005,90,4,6,0,0.005,0.005,18.829,18.713,18.764,18.566,18.514,0.019,0.008,0.009,0.011,0.027,,,,,,,,,,,,,,,3,SDSS J132041.66+344304.6,,53108.3116
0.031562,1472949172918806784,200.17360388979534,34.717956473398914,85.1775734248885,80.15932393667644,0.17745125170897472,0.13367498,-0.1265089292798565,0.11466557,0.12909067255441517,0.14259358,18.393118,827.3699489576647,2.8833783,18.575405,18.073177,0.5022278,2016.0,1237665025984299010,200.173608,34.717965,0.005,0.005,90,3,6,0,0.005,0.005,18.824,18.708,18.763,18.561,18.509,0.019,0.008,0.009,0.011,0.027,,,,,,,,,,,,,,,3,SDSS J132041.66+344304.6,,53108.3116
0.018733,1472949898769129088,200.41317350542255,34.62875915610112,83.97687730310143,80.09310818377018,0.048913583480959796,0.11608623,0.009512858775338947,0.11809556,-0.18542443939770167,0.1316301,18.267744,928.6440154300656,2.475058,18.369156,17.949223,0.41993332,2016.0,1237665129086320696,200.413169,34.628763,0.004,0.004,90,3,6,0,0.004,0.004,19.013,18.920,18.724,18.745,18.751,0.021,0.009,0.009,0.012,0.031,,,,,,,,,,,,,,,3,SDSS J132139.16+343743.5,,53111.3424
0.018733,1472949898769129088,200.41317350542255,34.62875915610112,83.97687730310143,80.09310818377018,0.048913583480959796,0.11608623,0.009512858775338947,0.11809556,-0.18542443939770167,0.1316301,18.267744,928.6440154300656,2.475058,18.369156,17.949223,0.41993332,2016.0,1237665129086320697,200.413169,34.628763,0.004,0.004,90,1,6,1,0.004,0.004,19.013,18.920,18.724,18.745,18.751,0.021,0.009,0.009,0.012,0.031,1.15359,0.00038,0,QSO,BROADLINE,-2.25,5.11,2.92,2.92,201.80,72.39,,,,3,SDSS J132139.16+343743.5,2023-53851-0101,53111.3424
0.020589,1472949898769129088,200.41317350542255,34.62875915610112,83.97687730310143,80.09310818377018,0.048913583480959796,0.11608623,0.009512858775338947,0.11809556,-0.18542443939770167,0.1316301,18.267744,928.6440154300656,2.475058,18.369156,17.949223,0.41993332,2016.0,1237665129086320695,200.413180,34.628757,0.004,0.004,90,3,6,0,0.004,0.004,19.011,18.920,18.717,18.732,18.739,0.021,0.009,0.009,0.012,0.036,,,,,,,,,,,,,,,3,SDSS J132139.16+343743.5,,53111.3424
0.160969,1472949898769129088,200.41317350542255,34.62875915610112,83.97687730310143,80.09310818377018,0.048913583480959796,0.11608623,0.009512858775338947,0.11809556,-0.18542443939770167,0.1316301,18.267744,928.6440154300656,2.475058,18.369156,17.949223,0.41993332,2016.0,1237665129086386178,200.413157,34.628717,0.396,0.396,90,4,0,0,0.396,0.396,,,,,,,,,,,,,,,,,,,,,,,,,3,SDSS J132139.15+343743.3,,53111.3428
0.171530,1472949898769129088,200.41317350542255,34.62875915610112,83.97687730310143,80.09310818377018,0.048913583480959796,0.11608623,0.009512858775338947,0.11809556,-0.18542443939770167,0.1316301,18.267744,928.6440154300656,2.475058,18.369156,17.949223,0.41993332,2016.0,1237665129086386177,200.413169,34.628712,0.396,0.396,90,3,0,0,0.396,0.396,,,,,,,,,,,,,,,,,,,,,,,,,3,SDSS J132139.16+343743.3,,53111.3428
0.026941,1462028445474889600,201.6917677319128,29.305003088337056,50.61896847069265,81.92111076693175,0.10044794760106042,0.294166,-0.0558368949804316,0.15908736,-0.05314436939171611,0.19411412,18.60953,677.8523406685968,2.6291049,18.732368,18.330004,0.40236473,2016.0,1237665429166096437,201.691769,29.305010,0.005,0.005,0,3,6,0,0.005,0.005,18.844,18.732,18.670,18.536,18.649,0.021,0.008,0.009,0.010,0.038,,,,,,,,,,,,,,,3,SDSS J132646.02+291818.0,,53147.2938
0.046615,1462028445474889600,201.6917677319128,29.305003088337056,50.61896847069265,81.92111076693175,0.10044794760106042,0.294166,-0.0558368949804316,0.15908736,-0.05314436939171611,0.19411412,18.60953,677.8523406685968,2.6291049,18.732368,18.330004,0.40236473,2016.0,1237665429166096438,201.691761,29.305015,0.005,0.005,0,1,6,1,0.005,0.005,18.862,18.735,18.678,18.547,18.664,0.021,0.008,0.009,0.010,0.036,1.51988,0.00048,0,QSO,BROADLINE,0.51,-0.09,2.93,2.93,130.81,181.59,,,,3,SDSS J132646.02+291818.0,2002-53471-0638,53147.2938
0.057335,1462028445474889600,201.6917677319128,29.305003088337056,50.61896847069265,81.92111076693175,0.10044794760106042,0.294166,-0.0558368949804316,0.15908736,-0.05314436939171611,0.19411412,18.60953,677.8523406685968,2.6291049,18.732368,18.330004,0.40236473,2016.0,1237667258820657202,201.691786,29.305005,0.004,0.004,90,2,6,0,0.004,0.004,18.993,18.774,18.731,18.569,18.681,0.021,0.008,0.009,0.010,0.034,,,,,,2.07,-0.71,2.92,2.92,110.99,151.20,,,,3,SDSS J132646.02+291818.0,,53354.5172
0.098963,1462028445474889600,201.6917677319128,29.305003088337056,50.61896847069265,81.92111076693175,0.10044794760106042,0.294166,-0.0558368949804316,0.15908736,-0.05314436939171611,0.19411412,18.60953,677.8523406685968,2.6291049,18.732368,18.330004,0.40236473,2016.0,1237667258820657201,201.691793,29.305020,0.004,0.004,90,3,6,0,0.004,0.004,18.983,18.765,18.730,18.570,18.669,0.021,0.008,0.009,0.010,0.036,,,,,,,,,,,,,,,3,SDSS J132646.03+291818.0,,53354.5172
0.044718,1462029338828097280,201.69868278601774,29.384292089201434,51.155924014089614,81.89638583689234,-0.38778389057287094,0.2953882,-0.18137097353876785,0.19985177,0.3184690649701061,0.23367609,18.785248,576.5641366690855,2.070654,19.404411,18.115896,1.2885151,2016.0,1237665442592129107,201.698671,29.384299,0.006,0.006,0,3,6,0,0.006,0.006,22.555,19.716,18.697,18.506,18.275,0.304,0.015,0.010,0.012,0.028,,,,,,,,,,,,,,,3,SDSS J132647.68+292303.4,,53148.2847
0.060826,1462029338828097280,201.69868278601774,29.384292089201434,51.155924014089614,81.89638583689234,-0.38778389057287094,0.2953882,-0.18137097353876785,0.19985177,0.3184690649701061,0.23367609,18.785248,576.5641366690855,2.070654,19.404411,18.115896,1.2885151,2016.0,1237665442592129108,201.698664,29.384298,0.006,0.006,0,1,6,1,0.006,0.006,23.055,19.735,18.705,18.522,18.291,0.457,0.015,0.010,0.012,0.027,,,,,,1.63,7.36,3.10,3.10,137.95,153.15,,,,3,SDSS J132647.67+292303.4,,53148.2847
0.027298,1472985731680166528,199.04702960119724,33.97420046168667,86.56941943351491,81.32910961552018,-0.030739210558474974,0.16095547,0.055952962307395354,0.14819984,-0.012608051931881095,0.19311656,18.672031,639.932610428356,2.3725314,18.729216,18.40993,0.31928635,2016.0,1237665024910164015,199.047024,33.974195,0.005,0.005,90,4,6,0,0.005,0.005,18.764,18.424,18.526,18.473,18.601,0.018,0.007,0.008,0.010,0.029,,,,,,4.40,0.01,2.67,2.67,227.22,99.61,,,,3,SDSS J131611.28+335827.1,,53108.3092
0.030935,1472985731680166528,199.04702960119724,33.97420046168667,86.56941943351491,81.32910961552018,-0.030739210558474974,0.16095547,0.055952962307395354,0.14819984,-0.012608051931881095,0.19311656,18.672031,639.932610428356,2.3725314,18.729216,18.40993,0.31928635,2016.0,1237665128012185603,199.047022,33.974195,0.004,0.004,0,3,6,0,0.004,0.004,18.789,18.470,18.515,18.517,18.539,0.019,0.007,0.009,0.010,0.032,,,,,,,,,,,,,,,3,SDSS J131611.28+335827.1,,53111.3399
0.047145,1472985731680166528,199.04702960119724,33.97420046168667,86.56941943351491,81.32910961552018,-0.030739210558474974,0.16095547,0.055952962307395354,0.14819984,-0.012608051931881095,0.19311656,18.672031,639.932610428356,2.3725314,18.729216,18.40993,0.31928635,2016.0,1237665024910164012,199.047022,33.974189,0.005,0.005,90,3,6,0,0.005,0.005,18.739,18.416,18.503,18.459,18.535,0.018,0.007,0.008,0.010,0.030,,,,,,,,,,,,,,,3,SDSS J131611.28+335827.0,,53108.3092
0.048366,1472985731680166528,199.04702960119724,33.97420046168667,86.56941943351491,81.32910961552018,-0.030739210558474974,0.16095547,0.055952962307395354,0.14819984,-0.012608051931881095,0.19311656,18.672031,639.932610428356,2.3725314,18.729216,18.40993,0.31928635,2016.0,1237665128012185606,199.047014,33.974198,0.004,0.004,0,1,6,1,0.004,0.004,18.794,18.475,18.520,18.518,18.542,0.019,0.007,0.009,0.010,0.028,0.65525,0.00012,0,QSO,BROADLINE,2.45,1.76,2.67,2.67,195.28,85.96,,,,3,SDSS J131611.28+335827.1,2023-53851-0206,53111.3399
0.126890,1467597476165425664,195.22286769876354,33.80995980259629,106.5663252898264,83.01538025228058,-0.03287892683811132,0.09819763,-0.0785840263386777,0.067005366,-0.0355350529016043,0.12421946,17.856443,1356.342147036207,2.4076638,17.95051,17.554857,0.39565277,2016.0,1237665127473938446,195.222860,33.809925,0.003,0.003,0,1,6,1,0.003,0.003,18.545,18.140,18.174,18.139,18.100,0.016,0.007,0.007,0.009,0.020,0.69161,0.00011,0,QSO,BROADLINE,-0.03,-1.34,2.60,2.60,113.72,133.43,,,,3,SDSS J130053.48+334835.7,2006-53476-0475,53111.3312
0.130326,1467597476165425664,195.22286769876354,33.80995980259629,106.5663252898264,83.01538025228058,-0.03287892683811132,0.09819763,-0.0785840263386777,0.067005366,-0.0355350529016043,0.12421946,17.856443,1356.342147036207,2.4076638,17.95051,17.554857,0.39565277,2016.0,1237665127473938445,195.222866,33.809924,0.003,0.003,0,3,6,0,0.003,0.003,18.542,18.139,18.172,18.139,18.100,0.016,0.007,0.007,0.009,0.025,,,,,,,,,,,,,,,3,SDSS J130053.48+334835.7,,53111.3312
0.023922,1462055284725668608,200.8356432770216,29.168641438939083,50.969158611446915,82.679065909896,-0.026238674587885934,0.072686754,0.023489856254868692,0.048921764,0.0025211091829957163,0.055838212,16.599327,4317.335958196477,11.05941,16.715912,16.323595,0.39231682,2016.0,1237665442054930515,200.835639,29.168647,0.002,0.002,90,3,6,0,0.002,0.002,17.145,16.918,16.797,16.835,16.691,0.009,0.004,0.004,0.005,0.011,,,,,,,,,,,,,,,3,SDSS J132320.55+291007.1,,53148.2826
0.052192,1462055284725668608,200.8356432770216,29.168641438939083,50.969158611446915,82.679065909896,-0.026238674587885934,0.072686754,0.023489856254868692,0.048921764,0.0025211091829957163,0.055838212,16.599327,4317.335958196477,11.05941,16.715912,16.323595,0.39231682,2016.0,1237665442054930517,200.835630,29.168650,0.002,0.002,0,1,6,1,0.002,0.002,17.155,16.922,16.805,16.841,16.705,0.009,0.004,0.004,0.005,0.011,0.96830,0.00017,0,QSO,BROADLINE,-3.44,-3.05,2.41,2.41,352.73,156.30,,,,3,SDSS J132320.55+291007.1,2002-53471-0071,53148.2826
0.052310,1462055284725668608,200.8356432770216,29.168641438939083,50.969158611446915,82.679065909896,-0.026238674587885934,0.072686754,0.023489856254868692,0.048921764,0.0025211091829957163,0.055838212,16.599327,4317.335958196477,11.05941,16.715912,16.323595,0.39231682,2016.0,1237665442054930516,200.835630,29.168650,0.002,0.002,90,3,6,0,0.002,0.002,17.147,16.918,16.797,16.832,16.691,0.009,0.004,0.004,0.005,0.011,,,,,,,,,,,,,,,3,SDSS J132320.55+291007.1,,53148.2826
0.060766,1483182709891672704,208.40478064858752,35.68824922557599,69.65665463519225,74.24210379078264,-0.36257582762993257,0.20443004,0.15253967288756426,0.29747152,-0.09382641219503612,0.40300184,18.296597,904.2913971001054,4.392017,16.734657,15.388392,1.3462648,2016.0,1237662685216636963,208.404797,35.688260,0.002,0.002,90,3,3,0,0.002,0.002,17.901,16.088,15.289,14.916,14.602,0.016,0.003,0.003,0.003,0.004,,,,,,,,,,,,,,,3,SDSS J135337.15+354117.7,,52814.1633
0.060766,1483182709891672704,208.40478064858752,35.68824922557599,69.65665463519225,74.24210379078264,-0.36257582762993257,0.20443004,0.15253967288756426,0.29747152,-0.09382641219503612,0.40300184,18.296597,904.2913971001054,4.392017,16.734657,15.388392,1.3462648,2016.0,1237662685216636964,208.404797,35.688260,0.002,0.002,90,1,3,1,0.002,0.002,17.924,16.106,15.305,14.931,14.619,0.016,0.003,0.003,0.003,0.004,0.03976,0.00001,0,GALAXY,,-2.00,1.73,2.40,2.40,215.45,137.03,0.0390,0.0086,0.0403,3,SDSS J135337.15+354117.7,2033-53476-0093,52814.1633
0.118515,1483182709891672704,208.40478064858752,35.68824922557599,69.65665463519225,74.24210379078264,-0.36257582762993257,0.20443004,0.15253967288756426,0.29747152,-0.09382641219503612,0.40300184,18.296597,904.2913971001054,4.392017,16.734657,15.388392,1.3462648,2016.0,1237664673794228279,208.404812,35.688270,0.002,0.002,90,2,3,0,0.002,0.002,17.869,16.080,15.286,14.912,14.589,0.014,0.003,0.003,0.003,0.004,,,,,,-1.31,2.94,2.37,2.37,221.83,130.76,,,,3,SDSS J135337.15+354117.7,,53052.5143
0.118549,1483182709891672704,208.40478064858752,35.68824922557599,69.65665463519225,74.24210379078264,-0.36257582762993257,0.20443004,0.15253967288756426,0.29747152,-0.09382641219503612,0.40300184,18.296597,904.2913971001054,4.392017,16.734657,15.388392,1.3462648,2016.0,1237664673794228278,208.404812,35.688270,0.002,0.002,90,3,3,0,0.002,0.002,17.853,16.069,15.276,14.902,14.578,0.014,0.003,0.003,0.003,0.004,,,,,,,,,,,,,,,3,SDSS J135337.15+354117.7,,53052.5143
0.058933,1483188443671717376,208.48584481221147,35.70798210388145,69.60488058944512,74.1748373331063,0.017136118802571976,0.0796358,0.16723748198715144,0.120378286,0.042949120570964255,0.15590855,18.615377,674.2112040732429,2.4078577,18.746456,18.26972,0.47673607,2016.0,1237662685216637023,208.485859,35.707994,0.008,0.008,90,1,6,1,0.008,0.008,19.140,19.090,19.109,18.851,18.983,0.022,0.010,0.012,0.013,0.041,1.67610,0.00035,0,QSO,BROADLINE,-0.12,3.57,3.13,3.13,108.69,129.20,,,,3,SDSS J135356.60+354228.7,2033-53476-0059,52814.1633
0.073572,1483188443671717376,208.48584481221147,35.70798210388145,69.60488058944512,74.1748373331063,0.017136118802571976,0.0796358,0.16723748198715144,0.120378286,0.042949120570964255,0.15590855,18.615377,674.2112040732429,2.4078577,18.746456,18.26972,0.47673607,2016.0,1237662685216637022,208.485868,35.707989,0.008,0.008,90,3,6,0,0.008,0.008,19.118,19.080,19.107,18.851,18.994,0.022,0.010,0.012,0.013,0.043,,,,,,,,,,,,,,,3,SDSS J135356.60+354228.7,,52814.1633
0.091703,1483188443671717376,208.48584481221147,35.70798210388145,69.60488058944512,74.1748373331063,0.017136118802571976,0.0796358,0.16723748198715144,0.120378286,0.042949120570964255,0.15590855,18.615377,674.2112040732429,2.4078577,18.746456,18.26972,0.47673607,2016.0,1237664673794293768,208.485873,35.707994,0.007,0.007,0,2,6,0,0.007,0.007,19.218,19.147,19.152,18.900,18.918,0.022,0.010,0.012,0.014,0.040,,,,,,0.48,4.11,3.08,3.08,123.80,138.60,,,,3,SDSS J135356.60+354228.7,,53052.5147
0.107668,1483188443671717376,208.48584481221147,35.70798210388145,69.60488058944512,74.1748373331063,0.017136118802571976,0.0796358,0.16723748198715144,0.120378286,0.042949120570964255,0.15590855,18.615377,674.2112040732429,2.4078577,18.746456,18.26972,0.47673607,2016.0,1237664673794293767,208.485879,35.707994,0.007,0.007,0,3,6,0,0.007,0.007,19.209,19.143,19.144,18.894,18.879,0.022,0.010,0.012,0.014,0.041,,,,,,,,,,,,,,,3,SDSS J135356.61+354228.7,,53052.5147
0.071950,1467636268309855744,196.67197322866005,33.261821393946434,95.62553984642352,83.03888206068022,0.20547392872198905,0.19490586,0.003152859856820183,0.13048151,-0.25522973825063666,0.200659,18.801361,568.0709343847183,1.1316805,19.03139,18.446026,0.5853634,2016.0,1237665126937591955,196.671977,33.261802,0.006,0.004,0,1,6,1,0.004,0.006,19.742,19.206,18.903,18.883,18.882,0.031,0.010,0.010,0.012,0.037,1.21653,0.00048,0,QSO,BROADLINE,-2.01,1.30,2.89,2.89,157.85,137.39,,,,3,SDSS J130641.27+331542.4,2006-53476-0022,53111.3346
0.074118,1467636268309855744,196.67197322866005,33.261821393946434,95.62553984642352,83.03888206068022,0.20547392872198905,0.19490586,0.003152859856820183,0.13048151,-0.25522973825063666,0.200659,18.801361,568.0709343847183,1.1316805,19.03139,18.446026,0.5853634,2016.0,1237665126937591954,196.671993,33.261809,0.006,0.004,0,3,6,0,0.004,0.006,19.733,19.201,18.893,18.872,18.908,0.032,0.010,0.010,0.012,0.040,,,,,,,,,,,,,,,3,SDSS J130641.27+331542.5,,53111.3346
0.055035,1467636710690121216,196.66590386433253,33.29078165752639,95.77824903516846,83.01606119316072,0.021886792922252,0.23788545,-0.07564308640797467,0.14213255,0.10279893993679308,0.2135463,18.967974,487.2556585763103,1.0810022,19.226116,18.541222,0.68489456,2016.0,1237665126937591951,196.665910,33.290767,0.007,0.006,0,1,6,1,0.006,0.007,19.622,19.359,19.250,18.970,18.862,0.029,0.011,0.012,0.013,0.036,1.80576,0.00041,0,QSO,BROADLINE,1.15,-0.09,3.01,3.01,156.87,216.04,,,,3,SDSS J130639.81+331726.7,2006-53476-0030,53111.3346
0.069321,1467636710690121216,196.66590386433253,33.29078165752639,95.77824903516846,83.01606119316072,0.021886792922252,0.23788545,-0.07564308640797467,0.14213255,0.10279893993679308,0.2135463,18.967974,487.2556585763103,1.0810022,19.226116,18.541222,0.68489456,2016.0,1237665126937591950,196.665925,33.290774,0.007,0.006,0,3,6,0,0.006,0.007,19.606,19.356,19.242,18.966,18.861,0.030,0.011,0.012,0.013,0.038,,,,,,,,,,,,,,,3,SDSS J130639.82+331726.7,,53111.3346
0.051577,1473023664831604608,199.40205919164933,34.42109237537699,86.93672603848272,80.79742686065529,0.06834608732596423,0.12862565,0.11683101748187069,0.10215407,-0.16562166376978757,0.118866235,18.162666,1023.0105333863087,14.72706,18.282204,17.658499,0.6237049,2016.0,1237665025447165958,199.402047,34.421082,0.004,0.004,0,1,6,1,0.004,0.004,18.601,18.424,18.211,18.240,18.351,0.017,0.007,0.007,0.009,0.026,1.05419,0.00022,0,QSO,BROADLINE,-4.91,-4.90,2.58,2.58,176.91,214.02,,,,3,SDSS J131736.49+342515.8,2023-53851-0137,53108.3100
0.059842,1462097237966616832,201.27665549569517,29.617529928117126,53.48087752287228,82.18926423552067,-0.283967621628857,0.19241187,0.14185383688685327,0.16003951,0.11585858821725911,0.18605758,18.745365,598.1373577013035,2.3334258,18.910154,18.420134,0.49002075,2016.0,1237665442591932529,201.276650,29.617514,0.007,0.007,90,3,6,0,0.007,0.007,19.242,19.055,18.770,18.707,18.758,0.027,0.010,0.010,0.013,0.042,,,,,,,,,,,,,,,3,SDSS J132506.39+293703.0,,53148.2834
0.061881,1462097237966616832,201.27665549569517,29.617529928117126,53.48087752287228,82.18926423552067,-0.283967621628857,0.19241187,0.14185383688685327,0.16003951,0.11585858821725911,0.18605758,18.745365,598.1373577013035,2.3334258,18.910154,18.420134,0.49002075,2016.0,1237665442591932530,201.276643,29.617517,0.007,0.007,90,1,6,1,0.007,0.007,19.250,19.069,18.779,18.721,18.785,0.026,0.010,0.010,0.013,0.041,1.22071,0.00091,0,QSO,,2.46,0.27,3.32,3.32,350.86,149.42,,,,3,SDSS J132506.39+293703.0,2002-53471-0596,53148.2834
0.089278,1462105381224199680,200.87730060694332,29.555287837796122,53.78755537693225,82.53972169419447,0.16797915372310668,0.15870719,-0.01906547119622551,0.15049659,-0.4032761653921588,0.20207594,18.756851,591.842566450381,1.7253048,18.894281,18.432981,0.4612999,2016.0,1237665442591801370,200.877283,29.555308,0.006,0.006,0,3,6,0,0.006,0.006,18.753,18.584,18.446,18.465,18.497,0.019,0.008,0.008,0.012,0.035,,,,,,,,,,,,,,,3,SDSS J132330.54+293319.1,,53148.2826
0.095048,1462105381224199680,200.87730060694332,29.555287837796122,53.78755537693225,82.53972169419447,0.16797915372310668,0.15870719,-0.01906547119622551,0.15049659,-0.4032761653921588,0.20207594,18.756851,591.842566450381,1.7253048,18.894281,18.432981,0.4612999,2016.0,1237665442591801371,200.877279,29.555307,0.006,0.006,0,1,6,1,0.006,0.006,18.762,18.596,18.454,18.472,18.519,0.019,0.008,0.008,0.012,0.035,1.09623,0.00061,0,QSO,BROADLINE,0.53,1.90,2.72,2.72,140.94,190.41,,,,3,SDSS J132330.54+293319.1,2002-53471-0550,53148.2826
0.015040,1467659800434582016,197.32130120056777,33.51384165955489,92.93801713291613,82.54502128259543,0.20908304216815068,0.18968728,0.11860232434079493,0.12854485,0.16863081923372125,0.19925861,18.818789,559.0250496869456,2.7333264,18.84284,18.301596,0.5412445,2016.0,1237665023835832418,197.321296,33.513842,0.007,0.007,0,3,6,0,0.007,0.007,19.295,18.986,18.906,18.696,18.591,0.025,0.009,0.010,0.011,0.032,,,,,,,,,,,,,,,3,SDSS J130917.11+333049.8,,53108.3054
0.023172,1467659800434582016,197.32130120056777,33.51384165955489,92.93801713291613,82.54502128259543,0.20908304216815068,0.18968728,0.11860232434079493,0.12854485,0.16863081923372125,0.19925861,18.818789,559.0250496869456,2.7333264,18.84284,18.301596,0.5412445,2016.0,1237665023835832419,197.321295,33.513845,0.007,0.007,0,1,6,1,0.007,0.007,19.313,18.998,18.925,18.704,18.626,0.025,0.010,0.011,0.011,0.031,0.51679,0.00008,0,QSO,BROADLINE,-1.86,3.40,3.12,3.12,125.68,180.62,,,,3,SDSS J130917.11+333049.8,2093-53818-0355,53108.3054
